#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
       6.000000000     462.700000000       1.063774895       4.338228332       0.003622021
       5.000000000     531.300000000       1.066172615       4.340322147       0.003616143
       4.000000000     608.100000000       1.073200185       4.344102968       0.003602394
       3.000000000     693.800000000       1.093274168       4.350082161       0.003570274
       2.000000000     789.700000000       1.138718169       4.356765511       0.003507431
       1.000000000     897.300000000       1.221402540       4.360293585       0.003403753
       0.000000000    1018.000000000       4.584758243       4.631103728       0.000000000
# Wavelength (microns) 
      11.235955000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.019567269       3.096788989       0.019567269
     115.000000000       0.000060000       0.019567269       3.096788989       0.019567269
     110.000000000       0.000110000       0.019567269       3.096788989       0.019567269
     105.000000000       0.000200000       0.019567269       3.096788989       0.019567269
     100.000000000       0.000410000       0.019567269       3.096788989       0.019567269
      95.000000000       0.000880000       0.019567269       3.096788989       0.019567269
      90.000000000       0.001980000       0.019567269       3.096788989       0.019567269
      85.000000000       0.004560000       0.019567269       3.096788989       0.019567269
      80.000000000       0.010300000       0.019567269       3.096788989       0.019567269
      75.000000000       0.022200000       0.019567269       3.096788989       0.019567269
      70.000000000       0.047000000       0.019567269       3.096788989       0.019567269
      65.000000000       0.095000000       0.019567269       3.096788989       0.019567269
      60.000000000       0.188000000       0.019567269       3.096788989       0.019567269
      55.000000000       0.362000000       0.019567269       3.096788989       0.019567269
      50.000000000       0.683000000       0.019567742       3.096788812       0.019567267
      47.500000000       0.940000000       0.019567877       3.096788757       0.019567266
      45.000000000       1.290000000       0.019568349       3.096788588       0.019567264
      42.500000000       1.800000000       0.019568842       3.096788458       0.019567261
      40.000000000       2.530000000       0.019569343       3.096788388       0.019567257
      37.500000000       3.600000000       0.019569844       3.096788398       0.019567254
      35.000000000       5.180000000       0.019570339       3.096788505       0.019567249
      32.500000000       7.560000000       0.019570827       3.096788735       0.019567243
      30.000000000      11.100000000       0.019571363       3.096789107       0.019567236
      27.500000000      16.460000000       0.019572030       3.096789649       0.019567227
      25.000000000      24.400000000       0.019572910       3.096790414       0.019567215
      24.000000000      28.600000000       0.019573344       3.096790795       0.019567208
      23.000000000      33.400000000       0.019573836       3.096791227       0.019567201
      22.000000000      39.100000000       0.019574394       3.096791717       0.019567193
      21.000000000      45.800000000       0.019575030       3.096792275       0.019567184
      20.000000000      53.700000000       0.019575757       3.096792914       0.019567174
      19.000000000      62.800000000       0.019576588       3.096793644       0.019567162
      18.000000000      73.600000000       0.019577550       3.096794476       0.019567148
      17.000000000      86.100000000       0.019578763       3.096795503       0.019567131
      16.000000000     100.700000000       0.019580194       3.096796678       0.019567111
      15.000000000     117.800000000       0.019581899       3.096798036       0.019567087
      14.000000000     137.800000000       0.019584813       3.096800378       0.019567048
      13.000000000     161.100000000       0.019592262       3.096806529       0.019566948
      12.000000000     188.200000000       0.019601247       3.096813697       0.019566830
      11.000000000     219.900000000       0.019613561       3.096823104       0.019566670
      10.000000000     256.800000000       0.019640050       3.096842269       0.019566330
       9.000000000     299.300000000       0.019707381       3.096880789       0.019565539
       8.000000000     347.300000000       1.056861822       4.324602491       0.003807236
       7.000000000     401.600000000       1.148696796       4.517250086       0.003203725
       6.000000000     462.700000000       1.149761532       4.518695002       0.003200815
       5.000000000     531.300000000       1.153206360       4.521693288       0.003193602
       4.000000000     608.100000000       1.162497660       4.526748012       0.003178076
       3.000000000     693.800000000       1.187526984       4.534330908       0.003143789
       2.000000000     789.700000000       1.242498617       4.542611379       0.003078308
