# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.553575821E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      50.000000000     180.000000000     170.000000000       0.061170239       0.002633622      -0.000000000       0.000000000       0.000000000       0.000000000       4.305398079
      60.000000000      51.000000000       0.000000000      69.000000000       0.043331123      -0.015327726      -0.000000000       0.000000000       0.000000000       0.000000000      35.373480475
      60.000000000      51.000000000      90.000000000     108.340301333       0.037666336       0.014842245      -0.015028715       0.000000000       0.000000000       0.000000000      56.077581189
      60.000000000      51.000000000     180.000000000     171.000000000       0.062561116       0.002988283      -0.000000000       0.000000000       0.000000000       0.000000000       4.776582752
      60.000000000      52.000000000       0.000000000      68.000000000       0.044752409      -0.015220060      -0.000000000       0.000000000       0.000000000       0.000000000      34.009477156
      60.000000000      52.000000000      90.000000000     107.928549195       0.038301178       0.015059233      -0.015489558       0.000000000       0.000000000       0.000000000      56.404010908
      60.000000000      52.000000000     180.000000000     172.000000000       0.064075558       0.003311417      -0.000000000       0.000000000       0.000000000       0.000000000       5.167987695
      60.000000000      53.000000000       0.000000000      67.000000000       0.046257430      -0.015101163      -0.000000000       0.000000000       0.000000000       0.000000000      32.645918692
      60.000000000      53.000000000      90.000000000     107.512118518       0.038963504       0.015286097      -0.015963471       0.000000000       0.000000000       0.000000000      56.724806027
      60.000000000      53.000000000     180.000000000     173.000000000       0.065760487       0.003619556      -0.000000000       0.000000000       0.000000000       0.000000000       5.504150192
      60.000000000      54.000000000       0.000000000      66.000000000       0.047845927      -0.014979311      -0.000000000       0.000000000       0.000000000       0.000000000      31.307390172
      60.000000000      54.000000000      90.000000000     107.091146270       0.039654798       0.015523440      -0.016451235       0.000000000       0.000000000       0.000000000      57.039821429
      60.000000000      54.000000000     180.000000000     174.000000000       0.067613429       0.003872539      -0.000000000       0.000000000       0.000000000       0.000000000       5.727469734
      60.000000000      55.000000000       0.000000000      65.000000000       0.049526086      -0.014848529      -0.000000000       0.000000000       0.000000000       0.000000000      29.981228605
      60.000000000      55.000000000      90.000000000     106.665768674       0.040376445       0.015771941      -0.016953735       0.000000000       0.000000000       0.000000000      57.349355290
      60.000000000      55.000000000     180.000000000     175.000000000       0.069602255       0.004038950      -0.000000000       0.000000000       0.000000000       0.000000000       5.802901288
      60.000000000      56.000000000       0.000000000      64.000000000       0.051306830      -0.014708896       0.000000000       0.000000000       0.000000000       0.000000000      28.668495659
      60.000000000      56.000000000      90.000000000     106.236121171       0.041130071       0.016032197      -0.017471764       0.000000000       0.000000000       0.000000000      57.653040956
      60.000000000      56.000000000     180.000000000     176.000000000       0.071684554       0.004056160      -0.000000000       0.000000000       0.000000000       0.000000000       5.658345196
      60.000000000      57.000000000       0.000000000      63.000000000       0.053206725      -0.014550331       0.000000000       0.000000000       0.000000000       0.000000000      27.346789390
