#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.347192687E+00     0.200008798E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.952023130E+00     0.204656731E+00     0.223952995E+00     0.432907245E-01     0.239753660E-01     0.185461566E-01    -0.159202991E-01
    -0.951515560E+00     0.206921361E+00     0.225401013E+00     0.445836576E-01     0.261919771E-01     0.178493829E-01    -0.166769294E-01
    -0.951005380E+00     0.209128850E+00     0.226695830E+00     0.457401855E-01     0.283671717E-01     0.171707776E-01    -0.174502541E-01
    -0.950492600E+00     0.211267371E+00     0.227832418E+00     0.467557088E-01     0.304888950E-01     0.165120141E-01    -0.182358825E-01
    -0.949977220E+00     0.213325632E+00     0.228806677E+00     0.476264550E-01     0.325455402E-01     0.158746492E-01    -0.190293788E-01
    -0.949459240E+00     0.215292901E+00     0.229615429E+00     0.483494717E-01     0.345259748E-01     0.152601292E-01    -0.198262721E-01
    -0.948938660E+00     0.217159058E+00     0.230256427E+00     0.489226432E-01     0.364196086E-01     0.146697828E-01    -0.206220818E-01
    -0.948415480E+00     0.218914663E+00     0.230728370E+00     0.493447025E-01     0.382164568E-01     0.141048145E-01    -0.214123426E-01
    -0.947889710E+00     0.220550973E+00     0.231030897E+00     0.496152343E-01     0.399071699E-01     0.135663077E-01    -0.221926145E-01
    -0.947361340E+00     0.222060089E+00     0.231164612E+00     0.497346941E-01     0.414831863E-01     0.130551882E-01    -0.229585525E-01
    -0.946830380E+00     0.223434877E+00     0.231131049E+00     0.497043853E-01     0.429366554E-01     0.125722597E-01    -0.237058715E-01
    -0.946296830E+00     0.224669095E+00     0.230932679E+00     0.495264655E-01     0.442605790E-01     0.121181681E-01    -0.244304148E-01
    -0.945760680E+00     0.225757419E+00     0.230572877E+00     0.492039206E-01     0.454488392E-01     0.116934005E-01    -0.251281745E-01
    -0.945221950E+00     0.226695390E+00     0.230055934E+00     0.487405748E-01     0.464961479E-01     0.112983123E-01    -0.257952627E-01
    -0.944680640E+00     0.227479549E+00     0.229387002E+00     0.481410452E-01     0.473981940E-01     0.109330833E-01    -0.264279995E-01
    -0.944136730E+00     0.228107420E+00     0.228572033E+00     0.474106908E-01     0.481516396E-01     0.105977205E-01    -0.270229271E-01
    -0.943590250E+00     0.228577449E+00     0.227617857E+00     0.465556776E-01     0.487540420E-01     0.102920998E-01    -0.275767521E-01
    -0.943041180E+00     0.228889120E+00     0.226531989E+00     0.455828104E-01     0.492040042E-01     0.100159028E-01    -0.280864739E-01
    -0.942489530E+00     0.229042873E+00     0.225322711E+00     0.444996075E-01     0.495010775E-01     0.976866396E-02    -0.285493154E-01
    -0.941935300E+00     0.229040135E+00     0.223998961E+00     0.433141986E-01     0.496458085E-01     0.954974804E-02    -0.289627810E-01
    -0.941378490E+00     0.228883301E+00     0.222570300E+00     0.420352933E-01     0.496397198E-01     0.935835691E-02    -0.293246588E-01
    -0.940819110E+00     0.228575719E+00     0.221046881E+00     0.406721570E-01     0.494853009E-01     0.919353396E-02    -0.296330291E-01
    -0.940257150E+00     0.228121654E+00     0.219439314E+00     0.392344864E-01     0.491859832E-01     0.905415754E-02    -0.298862913E-01
    -0.939692620E+00     0.227526283E+00     0.217758714E+00     0.377324511E-01     0.487461259E-01     0.893895599E-02    -0.300831518E-01
    -0.939125520E+00     0.226795640E+00     0.216016559E+00     0.361765629E-01     0.481709760E-01     0.884650312E-02    -0.302226474E-01
    -0.938555840E+00     0.225936567E+00     0.214224616E+00     0.345776113E-01     0.474666214E-01     0.877522504E-02    -0.303041457E-01
    -0.937983600E+00     0.224956734E+00     0.212395007E+00     0.329467154E-01     0.466400011E-01     0.872341025E-02    -0.303273445E-01
    -0.937408790E+00     0.223864498E+00     0.210539952E+00     0.312950926E-01     0.456987855E-01     0.868920850E-02    -0.302922829E-01
    -0.936831420E+00     0.222668933E+00     0.208671855E+00     0.296341356E-01     0.446513924E-01     0.867064325E-02    -0.301993366E-01
    -0.936251480E+00     0.221379697E+00     0.206803112E+00     0.279752334E-01     0.435068674E-01     0.866561697E-02    -0.300492149E-01
    -0.935668980E+00     0.220007055E+00     0.204946172E+00     0.263298212E-01     0.422748972E-01     0.867192092E-02    -0.298429634E-01
    -0.935083910E+00     0.218561729E+00     0.203113336E+00     0.247092018E-01     0.409656689E-01     0.868724388E-02    -0.295819490E-01
    -0.934496290E+00     0.217054950E+00     0.201316850E+00     0.231246203E-01     0.395899130E-01     0.870918111E-02    -0.292678737E-01
    -0.933906110E+00     0.215498242E+00     0.199568648E+00     0.215870337E-01     0.381587003E-01     0.873524654E-02    -0.289027390E-01
    -0.933313380E+00     0.213903480E+00     0.197880443E+00     0.201071851E-01     0.366834852E-01     0.876288229E-02    -0.284888608E-01
    -0.932718090E+00     0.212282710E+00     0.196263546E+00     0.186954383E-01     0.351759368E-01     0.878947207E-02    -0.280288330E-01
    -0.932120250E+00     0.210648184E+00     0.194728912E+00     0.173618184E-01     0.336479637E-01     0.881235151E-02    -0.275255426E-01
    -0.931519860E+00     0.209012205E+00     0.193287003E+00     0.161158801E-01     0.321115644E-01     0.882882235E-02    -0.269821339E-01
    -0.930916910E+00     0.207387056E+00     0.191947735E+00     0.149666608E-01     0.305787506E-01     0.883616509E-02    -0.264019890E-01
    -0.930311420E+00     0.205785030E+00     0.190720514E+00     0.139227036E-01     0.290615736E-01     0.883165218E-02    -0.257887504E-01
    -0.929703390E+00     0.204218225E+00     0.189614065E+00     0.129919080E-01     0.275719206E-01     0.881256310E-02    -0.251462551E-01
    -0.929092810E+00     0.202698495E+00     0.188636426E+00     0.121815164E-01     0.261214681E-01     0.877619715E-02    -0.244785217E-01
    -0.928479680E+00     0.201237441E+00     0.187794938E+00     0.114981029E-01     0.247216588E-01     0.871988822E-02    -0.237897516E-01
    -0.927864020E+00     0.199846352E+00     0.187096207E+00     0.109475338E-01     0.233836475E-01     0.864102240E-02    -0.230843206E-01
    -0.927245820E+00     0.198536023E+00     0.186546003E+00     0.105348828E-01     0.221181195E-01     0.853704736E-02    -0.223666995E-01
    -0.926625070E+00     0.197316774E+00     0.186149286E+00     0.102644461E-01     0.209352987E-01     0.840548800E-02    -0.216414647E-01
    -0.926001800E+00     0.196198451E+00     0.185910189E+00     0.101397208E-01     0.198449523E-01     0.824397213E-02    -0.209133214E-01
    -0.925375980E+00     0.195190185E+00     0.185831946E+00     0.101633532E-01     0.188561479E-01     0.805022157E-02    -0.201869632E-01
    -0.924747640E+00     0.194300554E+00     0.185916920E+00     0.103371476E-01     0.179774063E-01     0.782209785E-02    -0.194671873E-01
    -0.924116760E+00     0.193537346E+00     0.186166576E+00     0.106620534E-01     0.172164722E-01     0.755758349E-02    -0.187587423E-01
    -0.923483360E+00     0.192907652E+00     0.186581463E+00     0.111381414E-01     0.165803956E-01     0.725482734E-02    -0.180664065E-01
    -0.922847430E+00     0.192417729E+00     0.187161239E+00     0.117646326E-01     0.160754004E-01     0.691213008E-02    -0.173948838E-01
    -0.922208970E+00     0.192073019E+00     0.187904658E+00     0.125398846E-01     0.157068965E-01     0.652797331E-02    -0.167488249E-01
    -0.921567990E+00     0.191878102E+00     0.188809568E+00     0.134613891E-01     0.154794361E-01     0.610103506E-02    -0.161328003E-01
    -0.920924480E+00     0.191836665E+00     0.189872962E+00     0.145258283E-01     0.153966751E-01     0.563018193E-02    -0.155512473E-01
    -0.920278460E+00     0.191951483E+00     0.191090927E+00     0.157290162E-01     0.154613625E-01     0.511451513E-02    -0.150084929E-01
    -0.919629920E+00     0.192224406E+00     0.192458755E+00     0.170660223E-01     0.156753172E-01     0.455333691E-02    -0.145086764E-01
    -0.918978860E+00     0.192656350E+00     0.193970919E+00     0.185311348E-01     0.160394245E-01     0.394618855E-02    -0.140557637E-01
    -0.918325280E+00     0.193247294E+00     0.195621110E+00     0.201179092E-01     0.165536289E-01     0.329285192E-02    -0.136535165E-01
    -0.917669190E+00     0.193996262E+00     0.197402249E+00     0.218191778E-01     0.172169249E-01     0.259336798E-02    -0.133054764E-01
    -0.917010590E+00     0.194901355E+00     0.199306579E+00     0.236271394E-01     0.180273788E-01     0.184802325E-02    -0.130149327E-01
    -0.916349480E+00     0.195959751E+00     0.201325685E+00     0.255333825E-01     0.189821376E-01     0.105736415E-02    -0.127849111E-01
    -0.915685870E+00     0.197167709E+00     0.203450505E+00     0.275289024E-01     0.200774299E-01     0.222214040E-03    -0.126181582E-01
    -0.915019740E+00     0.198520661E+00     0.205671516E+00     0.296042736E-01     0.213086576E-01    -0.656374790E-03    -0.125171158E-01
    -0.914351110E+00     0.200013109E+00     0.207978557E+00     0.317494914E-01     0.226703053E-01    -0.157702985E-02    -0.124839215E-01
    -0.913679980E+00     0.201638768E+00     0.210361077E+00     0.339542102E-01     0.241560754E-01    -0.253813431E-02    -0.125203803E-01
    -0.913006350E+00     0.203390574E+00     0.212808133E+00     0.362077440E-01     0.257588975E-01    -0.353780349E-02    -0.126279584E-01
    -0.912330220E+00     0.205260716E+00     0.215308449E+00     0.384991270E-01     0.274709718E-01    -0.457388725E-02    -0.128077730E-01
    -0.911651600E+00     0.207240661E+00     0.217850443E+00     0.408171423E-01     0.292837909E-01    -0.564395791E-02    -0.130605780E-01
    -0.910970470E+00     0.209321317E+00     0.220422434E+00     0.431505225E-01     0.311883007E-01    -0.674537895E-02    -0.133867727E-01
    -0.910286860E+00     0.211492848E+00     0.223012413E+00     0.454877414E-01     0.331747370E-01    -0.787518377E-02    -0.137863605E-01
    -0.909600760E+00     0.213745003E+00     0.225608441E+00     0.478173872E-01     0.352329351E-01    -0.903022857E-02    -0.142589849E-01
    -0.908912160E+00     0.216067059E+00     0.228198568E+00     0.501280909E-01     0.373522867E-01    -0.102071393E-01    -0.148039134E-01
    -0.908221080E+00     0.218447780E+00     0.230770782E+00     0.524084911E-01     0.395217094E-01    -0.114022703E-01    -0.154200086E-01
    -0.907527510E+00     0.220875681E+00     0.233313299E+00     0.546475006E-01     0.417298997E-01    -0.126118192E-01    -0.161057755E-01
    -0.906831450E+00     0.223338964E+00     0.235814479E+00     0.568342351E-01     0.439652801E-01    -0.138317732E-01    -0.168593330E-01
    -0.906132920E+00     0.225825545E+00     0.238262854E+00     0.589580492E-01     0.462160368E-01    -0.150579058E-01    -0.176784012E-01
    -0.905431910E+00     0.228323304E+00     0.240647368E+00     0.610087527E-01     0.484703536E-01    -0.162858824E-01    -0.185603626E-01
    -0.904728420E+00     0.230820011E+00     0.242957291E+00     0.629765425E-01     0.507163566E-01    -0.175112075E-01    -0.195022275E-01
    -0.904022450E+00     0.233303435E+00     0.245182315E+00     0.648520899E-01     0.529422192E-01    -0.187292620E-01    -0.205006523E-01
    -0.903314000E+00     0.235761411E+00     0.247312604E+00     0.666265948E-01     0.551362346E-01    -0.199353239E-01    -0.215519497E-01
    -0.902603090E+00     0.238181844E+00     0.249338793E+00     0.682917903E-01     0.572868284E-01    -0.211245565E-01    -0.226520690E-01
    -0.901889700E+00     0.240552984E+00     0.251252212E+00     0.698401331E-01     0.593828118E-01    -0.222921325E-01    -0.237967014E-01
    -0.901173850E+00     0.242863219E+00     0.253044698E+00     0.712646593E-01     0.614132099E-01    -0.234331240E-01    -0.249811710E-01
    -0.900455530E+00     0.245101380E+00     0.254708837E+00     0.725591808E-01     0.633675358E-01    -0.245426426E-01    -0.262005616E-01
    -0.899734750E+00     0.247256638E+00     0.256237864E+00     0.737182172E-01     0.652357118E-01    -0.256157849E-01    -0.274496524E-01
    -0.899011500E+00     0.249318692E+00     0.257625800E+00     0.747370993E-01     0.670082397E-01    -0.266477195E-01    -0.287230042E-01
    -0.898285790E+00     0.251277707E+00     0.258867388E+00     0.756119314E-01     0.686761558E-01    -0.276336550E-01    -0.300149098E-01
    -0.897557630E+00     0.253124438E+00     0.259958176E+00     0.763396530E-01     0.702311425E-01    -0.285688990E-01    -0.313194487E-01
    -0.896827010E+00     0.254850324E+00     0.260894559E+00     0.769180700E-01     0.716656181E-01    -0.294489097E-01    -0.326305454E-01
    -0.896093930E+00     0.256447460E+00     0.261673747E+00     0.773458325E-01     0.729727151E-01    -0.302692831E-01    -0.339419382E-01
    -0.895358400E+00     0.257908651E+00     0.262293790E+00     0.776224540E-01     0.741463319E-01    -0.310257851E-01    -0.352472027E-01
    -0.894620420E+00     0.259227496E+00     0.262753607E+00     0.777483255E-01     0.751812057E-01    -0.317144023E-01    -0.365398115E-01
    -0.893879990E+00     0.260398399E+00     0.263052977E+00     0.777247055E-01     0.760729254E-01    -0.323313571E-01    -0.378131416E-01
    -0.893137120E+00     0.261416593E+00     0.263192537E+00     0.775537166E-01     0.768179500E-01    -0.328731283E-01    -0.390604822E-01
    -0.892391800E+00     0.262278202E+00     0.263173786E+00     0.772383280E-01     0.774136620E-01    -0.333365009E-01    -0.402751118E-01
    -0.891644040E+00     0.262980219E+00     0.262999067E+00     0.767823486E-01     0.778583446E-01    -0.337185636E-01    -0.414502573E-01
    -0.890893840E+00     0.263520555E+00     0.262671556E+00     0.761903982E-01     0.781512222E-01    -0.340167556E-01    -0.425791700E-01
    -0.890141200E+00     0.263898042E+00     0.262195245E+00     0.754678834E-01     0.782924551E-01    -0.342288838E-01    -0.436551358E-01
    -0.889386120E+00     0.264112440E+00     0.261574919E+00     0.746209679E-01     0.782831399E-01    -0.343531472E-01    -0.446715013E-01
    -0.888628610E+00     0.264164440E+00     0.260816140E+00     0.736565520E-01     0.781253077E-01    -0.343881590E-01    -0.456216889E-01
    -0.887868670E+00     0.264055667E+00     0.259925202E+00     0.725822117E-01     0.778219124E-01    -0.343329723E-01    -0.464992497E-01
    -0.887106300E+00     0.263788670E+00     0.258909102E+00     0.714061661E-01     0.773768123E-01    -0.341870962E-01    -0.472978759E-01
    -0.886341500E+00     0.263366903E+00     0.257775506E+00     0.701372316E-01     0.767947479E-01    -0.339505146E-01    -0.480114262E-01
    -0.885574280E+00     0.262794724E+00     0.256532724E+00     0.687847918E-01     0.760813258E-01    -0.336237079E-01    -0.486339442E-01
    -0.884804630E+00     0.262077349E+00     0.255189619E+00     0.673586930E-01     0.752429593E-01    -0.332076561E-01    -0.491597087E-01
    -0.884032560E+00     0.261220856E+00     0.253755631E+00     0.658692605E-01     0.742868694E-01    -0.327038687E-01    -0.495832256E-01
    -0.883258070E+00     0.260232129E+00     0.252240672E+00     0.643271881E-01     0.732210139E-01    -0.321143826E-01    -0.498992759E-01
    -0.882481160E+00     0.259118834E+00     0.250655100E+00     0.627434967E-01     0.720540511E-01    -0.314417751E-01    -0.501029303E-01
    -0.881701840E+00     0.257889395E+00     0.249009686E+00     0.611294945E-01     0.707953065E-01    -0.306891806E-01    -0.501895709E-01
    -0.880920100E+00     0.256552902E+00     0.247315494E+00     0.594966535E-01     0.694546713E-01    -0.298602670E-01    -0.501549170E-01
    -0.880135950E+00     0.255119135E+00     0.245583918E+00     0.578566288E-01     0.680426102E-01    -0.289592760E-01    -0.499950413E-01
    -0.879349400E+00     0.253598481E+00     0.243826580E+00     0.562211535E-01     0.665700709E-01    -0.279910064E-01    -0.497063967E-01
    -0.878560440E+00     0.252001841E+00     0.242055231E+00     0.546019331E-01     0.650483814E-01    -0.269607839E-01    -0.492858224E-01
    -0.877769070E+00     0.250340633E+00     0.240281761E+00     0.530106447E-01     0.634892395E-01    -0.258744904E-01    -0.487305679E-01
    -0.876975300E+00     0.248626739E+00     0.238518142E+00     0.514588721E-01     0.619046484E-01    -0.247385602E-01    -0.480383177E-01
    -0.876179130E+00     0.246872402E+00     0.236776328E+00     0.499580028E-01     0.603068084E-01    -0.235599416E-01    -0.472071919E-01
    -0.875380570E+00     0.245090210E+00     0.235068245E+00     0.485192054E-01     0.587080861E-01    -0.223461118E-01    -0.462357768E-01
    -0.874579600E+00     0.243292945E+00     0.233405648E+00     0.471532980E-01     0.571208640E-01    -0.211050002E-01    -0.451230869E-01
    -0.873776250E+00     0.241493699E+00     0.231800242E+00     0.458708302E-01     0.555576288E-01    -0.198450927E-01    -0.438686812E-01
    -0.872970500E+00     0.239705587E+00     0.230263415E+00     0.446818564E-01     0.540307028E-01    -0.185752560E-01    -0.424725333E-01
    -0.872162360E+00     0.237941860E+00     0.228806358E+00     0.435960157E-01     0.525523311E-01    -0.173048387E-01    -0.409351553E-01
    -0.871351840E+00     0.236215780E+00     0.227439951E+00     0.426224279E-01     0.511345508E-01    -0.160435979E-01    -0.392575645E-01
    -0.870538930E+00     0.234540509E+00     0.226174685E+00     0.417696252E-01     0.497890903E-01    -0.148016391E-01    -0.374412414E-01
    -0.869723640E+00     0.232929132E+00     0.225020687E+00     0.410455565E-01     0.485273726E-01    -0.135894481E-01    -0.354882155E-01
    -0.868905970E+00     0.231394536E+00     0.223987627E+00     0.404575107E-01     0.473603992E-01    -0.124178104E-01    -0.334010030E-01
    -0.868085920E+00     0.229949372E+00     0.223084702E+00     0.400120934E-01     0.462987065E-01    -0.112977921E-01    -0.311826266E-01
    -0.867263490E+00     0.228605991E+00     0.222320597E+00     0.397151932E-01     0.453523073E-01    -0.102407023E-01    -0.288366137E-01
    -0.866438690E+00     0.227376410E+00     0.221703461E+00     0.395719544E-01     0.445306444E-01    -0.925806510E-02    -0.263670231E-01
    -0.865611520E+00     0.226272222E+00     0.221240859E+00     0.395867447E-01     0.438425155E-01    -0.836155268E-02    -0.237783825E-01
    -0.864781980E+00     0.225304561E+00     0.220939759E+00     0.397631412E-01     0.432960382E-01    -0.756295604E-02    -0.210757078E-01
    -0.863950080E+00     0.224484067E+00     0.220806510E+00     0.401039100E-01     0.428986098E-01    -0.687414839E-02    -0.182645294E-01
