# ARTDECO : output file
# Radiances at the top of the atmosphere
#
# The single scattering intensity correction was not apply
#
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.893874054E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      35.000000000     180.000000000     155.000000000       0.036101159      -0.001640894      -0.000000000       0.000000000       0.000000000       0.000000000       4.545268014
      60.000000000      36.000000000       0.000000000      84.000000000       0.029918780      -0.004839686       0.000000000       0.000000000       0.000000000       0.000000000      16.176080994
      60.000000000      36.000000000      90.000000000     113.860330715       0.024639815       0.004448360      -0.003349349       0.000000000       0.000000000       0.000000000      22.598819890
      60.000000000      36.000000000     180.000000000     156.000000000       0.035986783      -0.001228421      -0.000000000       0.000000000       0.000000000       0.000000000       3.413532616
      60.000000000      37.000000000       0.000000000      83.000000000       0.030409575      -0.004828405       0.000000000       0.000000000       0.000000000       0.000000000      15.877910366
      60.000000000      37.000000000      90.000000000     113.535534978       0.024719226       0.004460832      -0.003448941       0.000000000       0.000000000       0.000000000      22.810729931
      60.000000000      37.000000000     180.000000000     157.000000000       0.036174248      -0.000899922       0.000000000       0.000000000       0.000000000       0.000000000       2.487741599
      60.000000000      38.000000000       0.000000000      82.000000000       0.031396025      -0.004822103       0.000000000       0.000000000       0.000000000       0.000000000      15.358960431
      60.000000000      38.000000000      90.000000000     113.203956389       0.024825340       0.004480575      -0.003554320       0.000000000       0.000000000       0.000000000      23.037572459
      60.000000000      38.000000000     180.000000000     158.000000000       0.036753610      -0.000683405       0.000000000       0.000000000       0.000000000       0.000000000       1.859421553
      60.000000000      39.000000000       0.000000000      81.000000000       0.032860488      -0.004782806       0.000000000       0.000000000       0.000000000       0.000000000      14.554883612
      60.000000000      39.000000000      90.000000000     112.865735196       0.024967531       0.004506578      -0.003665055       0.000000000       0.000000000       0.000000000      23.265317324
      60.000000000      39.000000000     180.000000000     159.000000000       0.037571447      -0.000542650       0.000000000       0.000000000       0.000000000       0.000000000       1.444315092
      60.000000000      40.000000000       0.000000000      80.000000000       0.034493420      -0.004688695       0.000000000       0.000000000       0.000000000       0.000000000      13.593014275
      60.000000000      40.000000000      90.000000000     112.521012118       0.025153744       0.004537389      -0.003780260       0.000000000       0.000000000       0.000000000      23.478741318
      60.000000000      40.000000000     180.000000000     160.000000000       0.038322917      -0.000409163       0.000000000       0.000000000       0.000000000       0.000000000       1.067672700
      60.000000000      41.000000000       0.000000000      79.000000000       0.035891688      -0.004548899       0.000000000       0.000000000       0.000000000       0.000000000      12.673963651
      60.000000000      41.000000000      90.000000000     112.169928217       0.025389535       0.004571217      -0.003898638       0.000000000       0.000000000       0.000000000      23.663075686
      60.000000000      41.000000000     180.000000000     161.000000000       0.038744153      -0.000222879       0.000000000       0.000000000       0.000000000       0.000000000       0.575258344
      60.000000000      42.000000000       0.000000000      78.000000000       0.036834241      -0.004397910       0.000000000       0.000000000       0.000000000       0.000000000      11.939731645
      60.000000000      42.000000000      90.000000000     111.812624777       0.025677177       0.004606090      -0.004018559       0.000000000       0.000000000       0.000000000      23.805897084
      60.000000000      42.000000000     180.000000000     162.000000000       0.038787190       0.000038249       0.000000000       0.000000000       0.000000000       0.000000000       0.098612814
      60.000000000      43.000000000       0.000000000      77.000000000       0.037450462      -0.004272892       0.000000000       0.000000000       0.000000000       0.000000000      11.409451323
      60.000000000      43.000000000      90.000000000     111.449243191       0.026014930       0.004640043      -0.004138208       0.000000000       0.000000000       0.000000000      23.898953550
      60.000000000      43.000000000     180.000000000     163.000000000       0.038664761       0.000350389       0.000000000       0.000000000       0.000000000       0.000000000       0.906221976
      60.000000000      44.000000000       0.000000000      76.000000000       0.038158133      -0.004188686       0.000000000       0.000000000       0.000000000       0.000000000      10.977177852
      60.000000000      44.000000000      90.000000000     111.079924852       0.026396601       0.004671322      -0.004255758       0.000000000       0.000000000       0.000000000      23.939577786
      60.000000000      44.000000000     180.000000000     164.000000000       0.038729269       0.000657521       0.000000000       0.000000000       0.000000000       0.000000000       1.697736226
      60.000000000      45.000000000       0.000000000      75.000000000       0.039397914      -0.004127193       0.000000000       0.000000000       0.000000000       0.000000000      10.475663383
      60.000000000      45.000000000      90.000000000     110.704811055       0.026811534       0.004698576      -0.004369584       0.000000000       0.000000000       0.000000000      23.931401559
      60.000000000      45.000000000     180.000000000     165.000000000       0.039254008       0.000898835       0.000000000       0.000000000       0.000000000       0.000000000       2.289792674
      60.000000000      46.000000000       0.000000000      74.000000000       0.041332891      -0.004048639       0.000000000       0.000000000       0.000000000       0.000000000       9.795200038
      60.000000000      46.000000000      90.000000000     110.324042898       0.027245128       0.004721019      -0.004478483       0.000000000       0.000000000       0.000000000      23.884234007
      60.000000000      46.000000000     180.000000000     166.000000000       0.040250744       0.001038674       0.000000000       0.000000000       0.000000000       0.000000000       2.580509205
      60.000000000      47.000000000       0.000000000      73.000000000       0.043717733      -0.003917712       0.000000000       0.000000000       0.000000000       0.000000000       8.961380030
      60.000000000      47.000000000      90.000000000     109.937761204       0.027679966       0.004738554      -0.004581877       0.000000000       0.000000000       0.000000000      23.813147177
      60.000000000      47.000000000     180.000000000     167.000000000       0.041442421       0.001087886       0.000000000       0.000000000       0.000000000       0.000000000       2.625053959
