#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.488154958E+00     0.200000506E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.951515560E+00     0.326938139E+00     0.132258543E+00    -0.127093437E+00     0.675980878E-01    -0.818433633E-01    -0.261663727E-01
    -0.951005380E+00     0.328638269E+00     0.132661097E+00    -0.127374601E+00     0.686569152E-01    -0.825167940E-01    -0.264065684E-01
    -0.950492600E+00     0.330328966E+00     0.133063227E+00    -0.127653132E+00     0.697091551E-01    -0.831900432E-01    -0.266472516E-01
    -0.949977220E+00     0.332010048E+00     0.133464913E+00    -0.127928980E+00     0.707546932E-01    -0.838630655E-01    -0.268884112E-01
    -0.949459240E+00     0.333681334E+00     0.133866130E+00    -0.128202094E+00     0.717934160E-01    -0.845358158E-01    -0.271300361E-01
    -0.948938660E+00     0.335342642E+00     0.134266858E+00    -0.128472425E+00     0.728252112E-01    -0.852082487E-01    -0.273721151E-01
    -0.948415480E+00     0.336993794E+00     0.134667075E+00    -0.128739922E+00     0.738499672E-01    -0.858803192E-01    -0.276146370E-01
    -0.947889710E+00     0.338634581E+00     0.135066751E+00    -0.129004530E+00     0.748675542E-01    -0.865519691E-01    -0.278575859E-01
    -0.947361340E+00     0.340264858E+00     0.135465873E+00    -0.129266205E+00     0.758778823E-01    -0.872231662E-01    -0.281009552E-01
    -0.946830380E+00     0.341884419E+00     0.135864413E+00    -0.129524891E+00     0.768808241E-01    -0.878938527E-01    -0.283447288E-01
    -0.946296830E+00     0.343493091E+00     0.136262349E+00    -0.129780539E+00     0.778762726E-01    -0.885639837E-01    -0.285888954E-01
    -0.945760680E+00     0.345090732E+00     0.136659669E+00    -0.130033104E+00     0.788641404E-01    -0.892335266E-01    -0.288334482E-01
    -0.945221950E+00     0.346677111E+00     0.137056337E+00    -0.130282528E+00     0.798442855E-01    -0.899024117E-01    -0.290783666E-01
    -0.944680640E+00     0.348252060E+00     0.137452333E+00    -0.130528761E+00     0.808166047E-01    -0.905705942E-01    -0.293236391E-01
    -0.944136730E+00     0.349815470E+00     0.137847652E+00    -0.130771763E+00     0.817810312E-01    -0.912380541E-01    -0.295692632E-01
    -0.943590250E+00     0.351367087E+00     0.138242253E+00    -0.131011471E+00     0.827374103E-01    -0.919047098E-01    -0.298152139E-01
    -0.943041180E+00     0.352906805E+00     0.138636131E+00    -0.131247846E+00     0.836856769E-01    -0.925705412E-01    -0.300614885E-01
    -0.942489530E+00     0.354434433E+00     0.139029259E+00    -0.131480835E+00     0.846257146E-01    -0.932354916E-01    -0.303080710E-01
    -0.941935300E+00     0.355949807E+00     0.139421619E+00    -0.131710388E+00     0.855574253E-01    -0.938995165E-01    -0.305549496E-01
    -0.941378490E+00     0.357452770E+00     0.139813192E+00    -0.131936459E+00     0.864807125E-01    -0.945625715E-01    -0.308021126E-01
    -0.940819110E+00     0.358943135E+00     0.140203952E+00    -0.132158993E+00     0.873954640E-01    -0.952246006E-01    -0.310495439E-01
    -0.940257150E+00     0.360420772E+00     0.140593889E+00    -0.132377947E+00     0.883016022E-01    -0.958855713E-01    -0.312972362E-01
    -0.939692620E+00     0.361885501E+00     0.140982978E+00    -0.132593270E+00     0.891990179E-01    -0.965454278E-01    -0.315451731E-01
    -0.939125520E+00     0.363337167E+00     0.141371200E+00    -0.132804913E+00     0.900876195E-01    -0.972041262E-01    -0.317933429E-01
    -0.938555840E+00     0.364775645E+00     0.141758547E+00    -0.133012833E+00     0.909673319E-01    -0.978616340E-01    -0.320417381E-01
    -0.937983600E+00     0.366200733E+00     0.142144986E+00    -0.133216975E+00     0.918380351E-01    -0.985178844E-01    -0.322903380E-01
    -0.937408790E+00     0.367612309E+00     0.142530508E+00    -0.133417295E+00     0.926996565E-01    -0.991728452E-01    -0.325391351E-01
    -0.936831420E+00     0.369010201E+00     0.142915090E+00    -0.133613744E+00     0.935520947E-01    -0.998264614E-01    -0.327881130E-01
    -0.936251480E+00     0.370394289E+00     0.143298722E+00    -0.133806277E+00     0.943952791E-01    -0.100478701E+00    -0.330372641E-01
    -0.935668980E+00     0.371764405E+00     0.143681381E+00    -0.133994845E+00     0.952291111E-01    -0.101129509E+00    -0.332865721E-01
    -0.935083910E+00     0.373120431E+00     0.144063058E+00    -0.134179404E+00     0.960535222E-01    -0.101778854E+00    -0.335360291E-01
    -0.934496290E+00     0.374462181E+00     0.144443724E+00    -0.134359903E+00     0.968684027E-01    -0.102426670E+00    -0.337856146E-01
    -0.933906110E+00     0.375789541E+00     0.144823371E+00    -0.134536297E+00     0.976736870E-01    -0.103072925E+00    -0.340353206E-01
    -0.933313380E+00     0.377102352E+00     0.145201978E+00    -0.134708540E+00     0.984692829E-01    -0.103717566E+00    -0.342851309E-01
    -0.932718090E+00     0.378400502E+00     0.145579535E+00    -0.134876587E+00     0.992551265E-01    -0.104360560E+00    -0.345350374E-01
    -0.932120250E+00     0.379683837E+00     0.145956023E+00    -0.135040392E+00     0.100031129E+00    -0.105001855E+00    -0.347850239E-01
    -0.931519860E+00     0.380952226E+00     0.146331426E+00    -0.135199909E+00     0.100797215E+00    -0.105641407E+00    -0.350350780E-01
    -0.930916910E+00     0.382205561E+00     0.146705738E+00    -0.135355096E+00     0.101553326E+00    -0.106279185E+00    -0.352851916E-01
    -0.930311420E+00     0.383443674E+00     0.147078931E+00    -0.135505903E+00     0.102299363E+00    -0.106915126E+00    -0.355353443E-01
    -0.929703390E+00     0.384666441E+00     0.147450994E+00    -0.135652286E+00     0.103035257E+00    -0.107549188E+00    -0.357855236E-01
    -0.929092810E+00     0.385873759E+00     0.147821918E+00    -0.135794204E+00     0.103760952E+00    -0.108181339E+00    -0.360357215E-01
    -0.928479680E+00     0.387065506E+00     0.148191692E+00    -0.135931614E+00     0.104476379E+00    -0.108811537E+00    -0.362859255E-01
    -0.927864020E+00     0.388241524E+00     0.148560289E+00    -0.136064466E+00     0.105181450E+00    -0.109439721E+00    -0.365361151E-01
    -0.927245820E+00     0.389401716E+00     0.148927704E+00    -0.136192721E+00     0.105876111E+00    -0.110065859E+00    -0.367862821E-01
    -0.926625070E+00     0.390545985E+00     0.149293932E+00    -0.136316337E+00     0.106560311E+00    -0.110689919E+00    -0.370364180E-01
    -0.926001800E+00     0.391674162E+00     0.149658941E+00    -0.136435267E+00     0.107233954E+00    -0.111311832E+00    -0.372864983E-01
    -0.925375980E+00     0.392786190E+00     0.150022739E+00    -0.136549472E+00     0.107897014E+00    -0.111931585E+00    -0.375365226E-01
    -0.924747640E+00     0.393881907E+00     0.150385296E+00    -0.136658907E+00     0.108549400E+00    -0.112549108E+00    -0.377864664E-01
    -0.924116760E+00     0.394961241E+00     0.150746614E+00    -0.136763533E+00     0.109191075E+00    -0.113164380E+00    -0.380363253E-01
    -0.923483360E+00     0.396024052E+00     0.151106670E+00    -0.136863305E+00     0.109821963E+00    -0.113777342E+00    -0.382860787E-01
    -0.922847430E+00     0.397070253E+00     0.151465459E+00    -0.136958184E+00     0.110442020E+00    -0.114387963E+00    -0.385357182E-01
    -0.922208970E+00     0.398099744E+00     0.151822972E+00    -0.137048129E+00     0.111051194E+00    -0.114996202E+00    -0.387852311E-01
    -0.921567990E+00     0.399112409E+00     0.152179192E+00    -0.137133099E+00     0.111649423E+00    -0.115602010E+00    -0.390346011E-01
    -0.920924480E+00     0.400108167E+00     0.152534115E+00    -0.137213054E+00     0.112236667E+00    -0.116205358E+00    -0.392838193E-01
    -0.920278460E+00     0.401086891E+00     0.152887722E+00    -0.137287953E+00     0.112812860E+00    -0.116806186E+00    -0.395328655E-01
    -0.919629920E+00     0.402048505E+00     0.153240008E+00    -0.137357758E+00     0.113377965E+00    -0.117404465E+00    -0.397817309E-01
    -0.918978860E+00     0.402992918E+00     0.153590965E+00    -0.137422429E+00     0.113931935E+00    -0.118000156E+00    -0.400304029E-01
    -0.918325280E+00     0.403920040E+00     0.153940584E+00    -0.137481927E+00     0.114474727E+00    -0.118593219E+00    -0.402788689E-01
    -0.917669190E+00     0.404829770E+00     0.154288851E+00    -0.137536215E+00     0.115006291E+00    -0.119183607E+00    -0.405271124E-01
    -0.917010590E+00     0.405722024E+00     0.154635759E+00    -0.137585253E+00     0.115526586E+00    -0.119771282E+00    -0.407751208E-01
    -0.916349480E+00     0.406596720E+00     0.154981299E+00    -0.137629004E+00     0.116035574E+00    -0.120356205E+00    -0.410228813E-01
    -0.915685870E+00     0.407453764E+00     0.155325460E+00    -0.137667430E+00     0.116533209E+00    -0.120938329E+00    -0.412703776E-01
    -0.915019740E+00     0.408293104E+00     0.155668243E+00    -0.137700497E+00     0.117019470E+00    -0.121517633E+00    -0.415176045E-01
    -0.914351110E+00     0.409114639E+00     0.156009632E+00    -0.137728165E+00     0.117494308E+00    -0.122094063E+00    -0.417645418E-01
    -0.913679980E+00     0.409918294E+00     0.156349620E+00    -0.137750399E+00     0.117957690E+00    -0.122667582E+00    -0.420111767E-01
    -0.913006350E+00     0.410703998E+00     0.156688200E+00    -0.137767165E+00     0.118409585E+00    -0.123238151E+00    -0.422574967E-01
    -0.912330220E+00     0.411471682E+00     0.157025366E+00    -0.137778425E+00     0.118849964E+00    -0.123805735E+00    -0.425034889E-01
    -0.911651600E+00     0.412221266E+00     0.157361108E+00    -0.137784146E+00     0.119278792E+00    -0.124370287E+00    -0.427491370E-01
    -0.910970470E+00     0.412952708E+00     0.157695429E+00    -0.137784293E+00     0.119696054E+00    -0.124931788E+00    -0.429944356E-01
    -0.910286860E+00     0.413665913E+00     0.158028310E+00    -0.137778832E+00     0.120101708E+00    -0.125490177E+00    -0.432393609E-01
    -0.909600760E+00     0.414360829E+00     0.158359749E+00    -0.137767729E+00     0.120495735E+00    -0.126045426E+00    -0.434839041E-01
    -0.908912160E+00     0.415037409E+00     0.158689747E+00    -0.137750952E+00     0.120878121E+00    -0.126597507E+00    -0.437280557E-01
    -0.908221080E+00     0.415695575E+00     0.159018290E+00    -0.137728467E+00     0.121248833E+00    -0.127146368E+00    -0.439717960E-01
    -0.907527510E+00     0.416335284E+00     0.159345377E+00    -0.137700242E+00     0.121607857E+00    -0.127691982E+00    -0.442151157E-01
    -0.906831450E+00     0.416956483E+00     0.159671005E+00    -0.137666245E+00     0.121955177E+00    -0.128234314E+00    -0.444580021E-01
    -0.906132920E+00     0.417559104E+00     0.159995160E+00    -0.137626446E+00     0.122290767E+00    -0.128773313E+00    -0.447004355E-01
    -0.905431910E+00     0.418143108E+00     0.160317843E+00    -0.137580813E+00     0.122614618E+00    -0.129308953E+00    -0.449424065E-01
    -0.904728420E+00     0.418708450E+00     0.160639051E+00    -0.137529316E+00     0.122926718E+00    -0.129841198E+00    -0.451839025E-01
    -0.904022450E+00     0.419255087E+00     0.160958780E+00    -0.137471924E+00     0.123227055E+00    -0.130370015E+00    -0.454249106E-01
    -0.903314000E+00     0.419782977E+00     0.161277027E+00    -0.137408608E+00     0.123515619E+00    -0.130895370E+00    -0.456654181E-01
    -0.902603090E+00     0.420292066E+00     0.161593780E+00    -0.137339340E+00     0.123792396E+00    -0.131417214E+00    -0.459054054E-01
    -0.901889700E+00     0.420782332E+00     0.161909047E+00    -0.137264090E+00     0.124057387E+00    -0.131935529E+00    -0.461448667E-01
    -0.901173850E+00     0.421253727E+00     0.162222815E+00    -0.137182831E+00     0.124310579E+00    -0.132450267E+00    -0.463837823E-01
    -0.900455530E+00     0.421706225E+00     0.162535087E+00    -0.137095535E+00     0.124551973E+00    -0.132961402E+00    -0.466221429E-01
    -0.899734750E+00     0.422139791E+00     0.162845857E+00    -0.137002176E+00     0.124781565E+00    -0.133468894E+00    -0.468599326E-01
    -0.899011500E+00     0.422554401E+00     0.163155127E+00    -0.136902725E+00     0.124999357E+00    -0.133972719E+00    -0.470971417E-01
    -0.898285790E+00     0.422950025E+00     0.163462892E+00    -0.136797157E+00     0.125205348E+00    -0.134472836E+00    -0.473337544E-01
    -0.897557630E+00     0.423326634E+00     0.163769146E+00    -0.136685449E+00     0.125399539E+00    -0.134969209E+00    -0.475697547E-01
    -0.896827010E+00     0.423684212E+00     0.164073893E+00    -0.136567573E+00     0.125581936E+00    -0.135461811E+00    -0.478051331E-01
    -0.896093930E+00     0.424022740E+00     0.164377131E+00    -0.136443505E+00     0.125752547E+00    -0.135950611E+00    -0.480398769E-01
    -0.895358400E+00     0.424342196E+00     0.164678856E+00    -0.136313222E+00     0.125911376E+00    -0.136435573E+00    -0.482739702E-01
    -0.894620420E+00     0.424642566E+00     0.164979068E+00    -0.136176699E+00     0.126058433E+00    -0.136916664E+00    -0.485074005E-01
    -0.893879990E+00     0.424923837E+00     0.165277766E+00    -0.136033914E+00     0.126193728E+00    -0.137393855E+00    -0.487401549E-01
    -0.893137120E+00     0.425185997E+00     0.165574946E+00    -0.135884846E+00     0.126317273E+00    -0.137867110E+00    -0.489722177E-01
    -0.892391800E+00     0.425429039E+00     0.165870614E+00    -0.135729471E+00     0.126429083E+00    -0.138336404E+00    -0.492035795E-01
    -0.891644040E+00     0.425652956E+00     0.166164764E+00    -0.135567769E+00     0.126529172E+00    -0.138801702E+00    -0.494342245E-01
    -0.890893840E+00     0.425857744E+00     0.166457398E+00    -0.135399719E+00     0.126617558E+00    -0.139262974E+00    -0.496641401E-01
    -0.890141200E+00     0.426043402E+00     0.166748517E+00    -0.135225300E+00     0.126694257E+00    -0.139720192E+00    -0.498933137E-01
    -0.889386120E+00     0.426209929E+00     0.167038122E+00    -0.135044492E+00     0.126759292E+00    -0.140173327E+00    -0.501217327E-01
    -0.888628610E+00     0.426357328E+00     0.167326210E+00    -0.134857278E+00     0.126812682E+00    -0.140622345E+00    -0.503493816E-01
    -0.887868670E+00     0.426485603E+00     0.167612782E+00    -0.134663639E+00     0.126854450E+00    -0.141067217E+00    -0.505762478E-01
    -0.887106300E+00     0.426594762E+00     0.167897840E+00    -0.134463556E+00     0.126884622E+00    -0.141507915E+00    -0.508023189E-01
    -0.886341500E+00     0.426684815E+00     0.168181386E+00    -0.134257012E+00     0.126903223E+00    -0.141944413E+00    -0.510275823E-01
    -0.885574280E+00     0.426755772E+00     0.168463419E+00    -0.134043992E+00     0.126910281E+00    -0.142376677E+00    -0.512520226E-01
    -0.884804630E+00     0.426807648E+00     0.168743943E+00    -0.133824476E+00     0.126905824E+00    -0.142804686E+00    -0.514756304E-01
    -0.884032560E+00     0.426840458E+00     0.169022958E+00    -0.133598451E+00     0.126889884E+00    -0.143228409E+00    -0.516983902E-01
    -0.883258070E+00     0.426854221E+00     0.169300465E+00    -0.133365901E+00     0.126862492E+00    -0.143647817E+00    -0.519202896E-01
    -0.882481160E+00     0.426848957E+00     0.169576469E+00    -0.133126812E+00     0.126823682E+00    -0.144062887E+00    -0.521413163E-01
    -0.881701840E+00     0.426824689E+00     0.169850967E+00    -0.132881172E+00     0.126773489E+00    -0.144473586E+00    -0.523614551E-01
    -0.880920100E+00     0.426781441E+00     0.170123966E+00    -0.132628963E+00     0.126711949E+00    -0.144879894E+00    -0.525806964E-01
    -0.880135950E+00     0.426719239E+00     0.170395466E+00    -0.132370176E+00     0.126639100E+00    -0.145281782E+00    -0.527990252E-01
    -0.879349400E+00     0.426638115E+00     0.170665467E+00    -0.132104801E+00     0.126554984E+00    -0.145679220E+00    -0.530164264E-01
    -0.878560440E+00     0.426538098E+00     0.170933975E+00    -0.131832822E+00     0.126459638E+00    -0.146072187E+00    -0.532328905E-01
    -0.877769070E+00     0.426419222E+00     0.171200995E+00    -0.131554229E+00     0.126353107E+00    -0.146460661E+00    -0.534484052E-01
    -0.876975300E+00     0.426281522E+00     0.171466525E+00    -0.131269014E+00     0.126235433E+00    -0.146844613E+00    -0.536629558E-01
    -0.876179130E+00     0.426125036E+00     0.171730571E+00    -0.130977165E+00     0.126106663E+00    -0.147224019E+00    -0.538765299E-01
    -0.875380570E+00     0.425949807E+00     0.171993132E+00    -0.130678678E+00     0.125966845E+00    -0.147598851E+00    -0.540891129E-01
    -0.874579600E+00     0.425755870E+00     0.172254220E+00    -0.130373536E+00     0.125816022E+00    -0.147969095E+00    -0.543006979E-01
    -0.873776250E+00     0.425543277E+00     0.172513829E+00    -0.130061741E+00     0.125654249E+00    -0.148334717E+00    -0.545112650E-01
    -0.872970500E+00     0.425312068E+00     0.172771969E+00    -0.129743279E+00     0.125481573E+00    -0.148695702E+00    -0.547208073E-01
    -0.872162360E+00     0.425062293E+00     0.173028642E+00    -0.129418144E+00     0.125298047E+00    -0.149052024E+00    -0.549293103E-01
    -0.871351840E+00     0.424794006E+00     0.173283849E+00    -0.129086336E+00     0.125103727E+00    -0.149403658E+00    -0.551367594E-01
    -0.870538930E+00     0.424507254E+00     0.173537598E+00    -0.128747843E+00     0.124898666E+00    -0.149750586E+00    -0.553431453E-01
    -0.869723640E+00     0.424202096E+00     0.173789891E+00    -0.128402665E+00     0.124682921E+00    -0.150092784E+00    -0.555484535E-01
    -0.868905970E+00     0.423878586E+00     0.174040732E+00    -0.128050796E+00     0.124456550E+00    -0.150430231E+00    -0.557526723E-01
    -0.868085920E+00     0.423536782E+00     0.174290126E+00    -0.127692233E+00     0.124219611E+00    -0.150762907E+00    -0.559557897E-01
    -0.867263490E+00     0.423176745E+00     0.174538080E+00    -0.127326971E+00     0.123972165E+00    -0.151090792E+00    -0.561577941E-01
    -0.866438690E+00     0.422798539E+00     0.174784594E+00    -0.126955014E+00     0.123714273E+00    -0.151413863E+00    -0.563586712E-01
    -0.865611520E+00     0.422402229E+00     0.175029673E+00    -0.126576357E+00     0.123446001E+00    -0.151732101E+00    -0.565584093E-01
    -0.864781980E+00     0.421987881E+00     0.175273325E+00    -0.126191000E+00     0.123167410E+00    -0.152045486E+00    -0.567569969E-01
    -0.863950080E+00     0.421555566E+00     0.175515549E+00    -0.125798947E+00     0.122878570E+00    -0.152353998E+00    -0.569544199E-01
