#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.915482375E-01     0.200008610E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.533981740E+00     0.712735921E-01     0.687806272E-01     0.110010498E-02     0.501850387E-02    -0.199659862E-02    -0.362059038E-01
    -0.532582270E+00     0.705671892E-01     0.676426004E-01     0.248407978E-03     0.454329820E-02    -0.202831947E-02    -0.357894729E-01
    -0.531181340E+00     0.698266123E-01     0.664903216E-01    -0.607953452E-03     0.403489182E-02    -0.205836782E-02    -0.353260454E-01
    -0.529778960E+00     0.690568014E-01     0.653312109E-01    -0.146321280E-02     0.349697337E-02    -0.208700268E-02    -0.348183533E-01
    -0.528375130E+00     0.682628948E-01     0.641727345E-01    -0.231160545E-02     0.293343245E-02    -0.211449326E-02    -0.342694118E-01
    -0.526969860E+00     0.674502063E-01     0.630223745E-01    -0.314739302E-02     0.234834167E-02    -0.214111685E-02    -0.336825074E-01
    -0.525563140E+00     0.666241744E-01     0.618875574E-01    -0.396491742E-02     0.174591774E-02    -0.216715772E-02    -0.330611650E-01
    -0.524154980E+00     0.657903506E-01     0.607756406E-01    -0.475861284E-02     0.113051045E-02    -0.219290452E-02    -0.324091420E-01
    -0.522745390E+00     0.649543526E-01     0.596938497E-01    -0.552305344E-02     0.506566190E-03    -0.221864896E-02    -0.317303971E-01
    -0.521334370E+00     0.641218218E-01     0.586492254E-01    -0.625299294E-02    -0.121405918E-03    -0.224468414E-02    -0.310290602E-01
    -0.519921920E+00     0.632983934E-01     0.576485880E-01    -0.694339197E-02    -0.748859242E-03    -0.227130257E-02    -0.303094104E-01
    -0.518508050E+00     0.624896662E-01     0.566985016E-01    -0.758944557E-02    -0.137123506E-02    -0.229879424E-02    -0.295758550E-01
    -0.517092760E+00     0.617011545E-01     0.558052184E-01    -0.818662353E-02    -0.198400143E-02    -0.232744517E-02    -0.288328908E-01
    -0.515676050E+00     0.609382590E-01     0.549746477E-01    -0.873069388E-02    -0.258267845E-02    -0.235753557E-02    -0.280850814E-01
    -0.514257940E+00     0.602062425E-01     0.542123291E-01    -0.921774340E-02    -0.316285964E-02    -0.238933762E-02    -0.273370386E-01
    -0.512838410E+00     0.595101644E-01     0.535233652E-01    -0.964422362E-02    -0.372026571E-02    -0.242311524E-02    -0.265933622E-01
    -0.511417480E+00     0.588548897E-01     0.529124324E-01    -0.100069463E-01    -0.425074013E-02    -0.245912067E-02    -0.258586530E-01
    -0.509995160E+00     0.582450308E-01     0.523837234E-01    -0.103031220E-01    -0.475029760E-02    -0.249759404E-02    -0.251374568E-01
    -0.508571430E+00     0.576849117E-01     0.519409179E-01    -0.105303790E-01    -0.521515579E-02    -0.253876266E-02    -0.244342272E-01
    -0.507146320E+00     0.571785725E-01     0.515871864E-01    -0.106867641E-01    -0.564173361E-02    -0.258283737E-02    -0.237533366E-01
    -0.505719810E+00     0.567297041E-01     0.513251389E-01    -0.107707718E-01    -0.602670743E-02    -0.263001423E-02    -0.230989999E-01
    -0.504291930E+00     0.563416595E-01     0.511568336E-01    -0.107813426E-01    -0.636700350E-02    -0.268047027E-02    -0.224752956E-01
    -0.502862660E+00     0.560174010E-01     0.510837452E-01    -0.107178768E-01    -0.665984529E-02    -0.273436574E-02    -0.218860939E-01
    -0.501432020E+00     0.557595057E-01     0.511067681E-01    -0.105802363E-01    -0.690274989E-02    -0.279184012E-02    -0.213350727E-01
    -0.500000000E+00     0.555701320E-01     0.512262051E-01    -0.103687447E-01    -0.709355977E-02    -0.285301386E-02    -0.208256647E-01
    -0.498566620E+00     0.554510165E-01     0.514417647E-01    -0.100841908E-01    -0.723044723E-02    -0.291798530E-02    -0.203610585E-01
    -0.497131870E+00     0.554034538E-01     0.517525675E-01    -0.972781589E-02    -0.731193472E-02    -0.298683267E-02    -0.199441579E-01
    -0.495695760E+00     0.554282938E-01     0.521571458E-01    -0.930131457E-02    -0.733689924E-02    -0.305961152E-02    -0.195775800E-01
    -0.494258290E+00     0.555259331E-01     0.526534572E-01    -0.880681874E-02    -0.730458282E-02    -0.313635574E-02    -0.192636292E-01
    -0.492819470E+00     0.556963120E-01     0.532388919E-01    -0.824689025E-02    -0.721459754E-02    -0.321707640E-02    -0.190042878E-01
    -0.491379300E+00     0.559389158E-01     0.539102955E-01    -0.762449837E-02    -0.706692809E-02    -0.330176284E-02    -0.188011990E-01
    -0.489937790E+00     0.562527747E-01     0.546639806E-01    -0.694300919E-02    -0.686193353E-02    -0.339038159E-02    -0.186556602E-01
    -0.488494940E+00     0.566364737E-01     0.554957587E-01    -0.620615612E-02    -0.660034332E-02    -0.348287784E-02    -0.185686115E-01
    -0.487050750E+00     0.570881597E-01     0.564009626E-01    -0.541802040E-02    -0.628325341E-02    -0.357917520E-02    -0.185406321E-01
    -0.485605220E+00     0.576055529E-01     0.573744752E-01    -0.458300583E-02    -0.591211948E-02    -0.367917625E-02    -0.185719363E-01
    -0.484158370E+00     0.581859526E-01     0.584107463E-01    -0.370582372E-02    -0.548875406E-02    -0.378276163E-02    -0.186623701E-01
    -0.482710190E+00     0.588262729E-01     0.595038619E-01    -0.279143380E-02    -0.501530129E-02    -0.388979434E-02    -0.188114147E-01
    -0.481260700E+00     0.595230379E-01     0.606475385E-01    -0.184504930E-02    -0.449424066E-02    -0.400011628E-02    -0.190181852E-01
    -0.479809880E+00     0.602724358E-01     0.618352153E-01    -0.872059687E-03    -0.392834757E-02    -0.411355441E-02    -0.192814446E-01
    -0.478357750E+00     0.610703039E-01     0.630600323E-01     0.121951149E-03    -0.332070410E-02    -0.422991573E-02    -0.195995996E-01
    -0.476904310E+00     0.619121843E-01     0.643149205E-01     0.113127933E-02    -0.267465724E-02    -0.434899299E-02    -0.199707197E-01
    -0.475449570E+00     0.627933364E-01     0.655926214E-01     0.215011699E-02    -0.199380902E-02    -0.447056360E-02    -0.203925431E-01
    -0.473993530E+00     0.637087789E-01     0.668857496E-01     0.317260277E-02    -0.128198416E-02    -0.459439255E-02    -0.208624961E-01
    -0.472536180E+00     0.646533216E-01     0.681868392E-01     0.419285901E-02    -0.543204269E-03    -0.472023387E-02    -0.213777107E-01
    -0.471077550E+00     0.656215662E-01     0.694883456E-01     0.520499397E-02     0.218312613E-03    -0.484782773E-02    -0.219350234E-01
    -0.469617630E+00     0.666079918E-01     0.707827640E-01     0.620319515E-02     0.998220033E-03    -0.497690883E-02    -0.225310238E-01
    -0.468156420E+00     0.676069582E-01     0.720626312E-01     0.718173100E-02     0.179204655E-02    -0.510720363E-02    -0.231620581E-01
    -0.466693930E+00     0.686127412E-01     0.733205728E-01     0.813498791E-02     0.259522438E-02    -0.523843190E-02    -0.238242509E-01
    -0.465230160E+00     0.696195823E-01     0.745493663E-01     0.905751930E-02     0.340313020E-02    -0.537031005E-02    -0.245135376E-01
    -0.463765120E+00     0.706217123E-01     0.757419697E-01     0.994406746E-02     0.421110460E-02    -0.550255102E-02    -0.252256811E-01
    -0.462298810E+00     0.716134011E-01     0.768915817E-01     0.107896097E-01     0.501449373E-02    -0.563486759E-02    -0.259563068E-01
    -0.460831230E+00     0.725889878E-01     0.779916754E-01     0.115893840E-01     0.580867440E-02    -0.576697319E-02    -0.267009260E-01
    -0.459362390E+00     0.735429101E-01     0.790360323E-01     0.123389143E-01     0.658907921E-02    -0.589858251E-02    -0.274549582E-01
    -0.457892300E+00     0.744697471E-01     0.800187895E-01     0.130340456E-01     0.735123243E-02    -0.602941402E-02    -0.282137646E-01
    -0.456420950E+00     0.753642655E-01     0.809344886E-01     0.136709797E-01     0.809078962E-02    -0.615919323E-02    -0.289726874E-01
    -0.454948360E+00     0.762214231E-01     0.817780775E-01     0.142462767E-01     0.880354102E-02    -0.628764979E-02    -0.297270530E-01
    -0.453474510E+00     0.770364420E-01     0.825449841E-01     0.147569064E-01     0.948547404E-02    -0.641452505E-02    -0.304722373E-01
    -0.451999430E+00     0.778047881E-01     0.832310951E-01     0.152002349E-01     0.101327571E-01    -0.653956560E-02    -0.312036478E-01
    -0.450523110E+00     0.785222506E-01     0.838328295E-01     0.155740733E-01     0.107418073E-01    -0.666253236E-02    -0.319167989E-01
    -0.449045560E+00     0.791849363E-01     0.843471306E-01     0.158766725E-01     0.113092870E-01    -0.678319669E-02    -0.326073088E-01
    -0.447566780E+00     0.797893100E-01     0.847714988E-01     0.161067437E-01     0.118321391E-01    -0.690134400E-02    -0.332709417E-01
    -0.446086770E+00     0.803322117E-01     0.851040021E-01     0.162634638E-01     0.123076033E-01    -0.701677401E-02    -0.339036295E-01
    -0.444605540E+00     0.808108741E-01     0.853432870E-01     0.163464813E-01     0.127332317E-01    -0.712930094E-02    -0.345014926E-01
    -0.443123100E+00     0.812229453E-01     0.854885909E-01     0.163559215E-01     0.131069099E-01    -0.723875518E-02    -0.350608690E-01
    -0.441639440E+00     0.815665081E-01     0.855397468E-01     0.162923850E-01     0.134268753E-01    -0.734498545E-02    -0.355783441E-01
    -0.440154580E+00     0.818400800E-01     0.854971813E-01     0.161569458E-01     0.136917179E-01    -0.744785587E-02    -0.360507538E-01
    -0.438668500E+00     0.820426378E-01     0.853619126E-01     0.159511409E-01     0.139004039E-01    -0.754725136E-02    -0.364752275E-01
    -0.437181230E+00     0.821736088E-01     0.851355482E-01     0.156769708E-01     0.140522687E-01    -0.764307193E-02    -0.368491783E-01
    -0.435692770E+00     0.822328884E-01     0.848202710E-01     0.153368787E-01     0.141470347E-01    -0.773523842E-02    -0.371703438E-01
    -0.434203110E+00     0.822208342E-01     0.844188223E-01     0.149337350E-01     0.141848080E-01    -0.782369117E-02    -0.374367912E-01
    -0.432712260E+00     0.821382641E-01     0.839344927E-01     0.144708278E-01     0.141660778E-01    -0.790838827E-02    -0.376469242E-01
    -0.431220230E+00     0.819864531E-01     0.833710986E-01     0.139518395E-01     0.140917160E-01    -0.798930680E-02    -0.377994978E-01
    -0.429727010E+00     0.817671226E-01     0.827329496E-01     0.133808156E-01     0.139629701E-01    -0.806644366E-02    -0.378936275E-01
    -0.428232620E+00     0.814824354E-01     0.820248413E-01     0.127621585E-01     0.137814594E-01    -0.813981265E-02    -0.379287899E-01
    -0.426737060E+00     0.811349756E-01     0.812520049E-01     0.121005813E-01     0.135491615E-01    -0.820944671E-02    -0.379048308E-01
    -0.425240340E+00     0.807277375E-01     0.804200876E-01     0.114010902E-01     0.132684023E-01    -0.827539581E-02    -0.378219635E-01
    -0.423742440E+00     0.802640945E-01     0.795350943E-01     0.106689347E-01     0.129418345E-01    -0.833772812E-02    -0.376807657E-01
    -0.422243390E+00     0.797478020E-01     0.786033966E-01     0.990961256E-02     0.125724365E-01    -0.839652589E-02    -0.374821814E-01
    -0.420743180E+00     0.791829464E-01     0.776316400E-01     0.912879264E-02     0.121634752E-01    -0.845188835E-02    -0.372275080E-01
    -0.419241820E+00     0.785739378E-01     0.766267379E-01     0.833230815E-02     0.117184979E-01    -0.850392841E-02    -0.369183935E-01
    -0.417739320E+00     0.779254757E-01     0.755958167E-01     0.752611028E-02     0.112413058E-01    -0.855277248E-02    -0.365568252E-01
    -0.416235670E+00     0.772425098E-01     0.745461562E-01     0.671621970E-02     0.107359223E-01    -0.859855996E-02    -0.361451109E-01
    -0.414730880E+00     0.765302253E-01     0.734851714E-01     0.590870986E-02     0.102065795E-01    -0.864144079E-02    -0.356858741E-01
    -0.413224950E+00     0.757939970E-01     0.724203454E-01     0.510965256E-02     0.965768162E-02    -0.868157524E-02    -0.351820301E-01
    -0.411717900E+00     0.750393689E-01     0.713592028E-01     0.432509514E-02     0.909378680E-02    -0.871913181E-02    -0.346367777E-01
    -0.410209720E+00     0.742719938E-01     0.703092273E-01     0.356099571E-02     0.851955902E-02    -0.875428717E-02    -0.340535614E-01
    -0.408700410E+00     0.734976169E-01     0.692778429E-01     0.282320658E-02     0.793975228E-02    -0.878722378E-02    -0.334360631E-01
    -0.407189990E+00     0.727220440E-01     0.682723728E-01     0.211744082E-02     0.735918361E-02    -0.881812836E-02    -0.327881846E-01
    -0.405678450E+00     0.719510786E-01     0.672999601E-01     0.144921167E-02     0.678268226E-02    -0.884719153E-02    -0.321140023E-01
    -0.404165800E+00     0.711905099E-01     0.663675554E-01     0.823821056E-03     0.621507715E-02    -0.887460539E-02    -0.314177621E-01
    -0.402652050E+00     0.704460650E-01     0.654818592E-01     0.246315257E-03     0.566115714E-02    -0.890056248E-02    -0.307038449E-01
    -0.401137190E+00     0.697233625E-01     0.646492688E-01    -0.278554407E-03     0.512563236E-02    -0.892525470E-02    -0.299767294E-01
    -0.399621240E+00     0.690278999E-01     0.638758654E-01    -0.746344209E-03     0.461312090E-02    -0.894887109E-02    -0.292409874E-01
    -0.398104190E+00     0.683649898E-01     0.631673429E-01    -0.115296760E-02     0.412809709E-02    -0.897159744E-02    -0.285012267E-01
    -0.396586050E+00     0.677397484E-01     0.625289985E-01    -0.149470558E-02     0.367487890E-02    -0.899361412E-02    -0.277620860E-01
    -0.395066830E+00     0.671570527E-01     0.619656867E-01    -0.176823859E-02     0.325759172E-02    -0.901509513E-02    -0.270281962E-01
    -0.393546530E+00     0.666215047E-01     0.614817854E-01    -0.197066964E-02     0.288013827E-02    -0.903620699E-02    -0.263041466E-01
    -0.392025150E+00     0.661374063E-01     0.610811733E-01    -0.209954073E-02     0.254617563E-02    -0.905710738E-02    -0.255944605E-01
    -0.390502690E+00     0.657087312E-01     0.607672045E-01    -0.215284940E-02     0.225909062E-02    -0.907794401E-02    -0.249035676E-01
    -0.388979170E+00     0.653391030E-01     0.605426895E-01    -0.212906325E-02     0.202197964E-02    -0.909885331E-02    -0.242357843E-01
    -0.387454580E+00     0.650317585E-01     0.604098680E-01    -0.202713130E-02     0.183761883E-02    -0.911996013E-02    -0.235952645E-01
    -0.385928930E+00     0.647895390E-01     0.603704031E-01    -0.184649130E-02     0.170845351E-02    -0.914137613E-02    -0.229859957E-01
    -0.384402230E+00     0.646148658E-01     0.604253657E-01    -0.158707566E-02     0.163657695E-02    -0.916319930E-02    -0.224117646E-01
    -0.382874470E+00     0.645097222E-01     0.605752291E-01    -0.124930819E-02     0.162371577E-02    -0.918551349E-02    -0.218761263E-01
    -0.381345670E+00     0.644756453E-01     0.608198626E-01    -0.834112319E-03     0.167121890E-02    -0.920838708E-02    -0.213824000E-01
    -0.379815820E+00     0.645137108E-01     0.611585374E-01    -0.342893239E-03     0.178004712E-02    -0.923187338E-02    -0.209336274E-01
    -0.378284940E+00     0.646245267E-01     0.615899210E-01     0.222453566E-03     0.195076365E-02    -0.925600930E-02    -0.205325727E-01
    -0.376753020E+00     0.648082305E-01     0.621120980E-01     0.859572342E-03     0.218353359E-02    -0.928081596E-02    -0.201816875E-01
    -0.375220060E+00     0.650644863E-01     0.627225737E-01     0.156564841E-02     0.247811914E-02    -0.930629794E-02    -0.198831074E-01
    -0.373686080E+00     0.653924823E-01     0.634182808E-01     0.233741725E-02     0.283387538E-02    -0.933244295E-02    -0.196386385E-01
    -0.372151080E+00     0.657909412E-01     0.641956146E-01     0.317120251E-02     0.324976091E-02    -0.935922258E-02    -0.194497382E-01
    -0.370615060E+00     0.662581259E-01     0.650504486E-01     0.406293027E-02     0.372434083E-02    -0.938659208E-02    -0.193175104E-01
    -0.369078020E+00     0.667918501E-01     0.659781597E-01     0.500815372E-02     0.425579477E-02    -0.941449064E-02    -0.192426990E-01
    -0.367539980E+00     0.673894831E-01     0.669736435E-01     0.600206698E-02     0.484191965E-02    -0.944284137E-02    -0.192256828E-01
    -0.366000920E+00     0.680479888E-01     0.680313839E-01     0.703957299E-02     0.548016534E-02    -0.947155287E-02    -0.192664721E-01
    -0.364460870E+00     0.687639090E-01     0.691454288E-01     0.811525628E-02     0.616761509E-02    -0.950051809E-02    -0.193647083E-01
