#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
   186
#  lambda         nteta          Cext               SSA                g 
 9.9996777e-01     5.2242896e+03  0.0  0.0  0.0 
 9.9996916e-01     5.6850210e+03  0.0  0.0  0.0 
 9.9997184e-01     6.7436948e+03  0.0  0.0  0.0 
 9.9997313e-01     7.3489087e+03  0.0  0.0  0.0 
 9.9997563e-01     8.7299951e+03  0.0  0.0  0.0 
 9.9997801e-01     1.0364331e+04  0.0  0.0  0.0 
 9.9998026e-01     1.2282213e+04  0.0  0.0  0.0 
 9.9998341e-01     1.5750757e+04  0.0  0.0  0.0 
 9.9998629e-01     1.9991621e+04  0.0  0.0  0.0 
 9.9998806e-01     2.3264352e+04  0.0  0.0  0.0 
 9.9998970e-01     2.6886963e+04  0.0  0.0  0.0 
 9.9999194e-01     3.2920512e+04  0.0  0.0  0.0 
 9.9999391e-01     3.9524453e+04  0.0  0.0  0.0 
 9.9999610e-01     4.8747918e+04  0.0  0.0  0.0 
 9.9999848e-01     6.1596227e+04  0.0  0.0  0.0 
 1.0000000e+00     7.1825188e+04  0.0  0.0  0.0 
# lambda =   0.360 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.1627513e-01  0.0  0.0  0.0 
-9.9999848e-01     5.1481724e-01  0.0  0.0  0.0 
-9.9999743e-01     4.6419293e-01  0.0  0.0  0.0 
-9.9999610e-01     4.1807523e-01  0.0  0.0  0.0 
-9.9999507e-01     3.9310041e-01  0.0  0.0  0.0 
-9.9999391e-01     3.7430587e-01  0.0  0.0  0.0 
-9.9999194e-01     3.5903975e-01  0.0  0.0  0.0 
-9.9999048e-01     3.5743412e-01  0.0  0.0  0.0 
-9.9998629e-01     3.7814468e-01  0.0  0.0  0.0 
-9.9997563e-01     4.5998400e-01  0.0  0.0  0.0 
-9.9996916e-01     4.8702845e-01  0.0  0.0  0.0 
-9.9996192e-01     4.9450290e-01  0.0  0.0  0.0 
-9.9995393e-01     4.8377317e-01  0.0  0.0  0.0 
-9.9994517e-01     4.5994684e-01  0.0  0.0  0.0 
-9.9992537e-01     3.9581874e-01  0.0  0.0  0.0 
-9.9990252e-01     3.3508790e-01  0.0  0.0  0.0 
-9.9987663e-01     2.8890461e-01  0.0  0.0  0.0 
-9.9984770e-01     2.5613087e-01  0.0  0.0  0.0 
-9.9981571e-01     2.3247720e-01  0.0  0.0  0.0 
-9.9978068e-01     2.1463136e-01  0.0  0.0  0.0 
-9.9974261e-01     2.0080671e-01  0.0  0.0  0.0 
-9.9965732e-01     1.8107763e-01  0.0  0.0  0.0 
-9.9950656e-01     1.6101333e-01  0.0  0.0  0.0 
-9.9939083e-01     1.5100563e-01  0.0  0.0  0.0 
-9.9926292e-01     1.4300396e-01  0.0  0.0  0.0 
-9.9904822e-01     1.3384625e-01  0.0  0.0  0.0 
-9.9862953e-01     1.2316158e-01  0.0  0.0  0.0 
-9.9823983e-01     1.1683401e-01  0.0  0.0  0.0 
-9.9756405e-01     1.1055408e-01  0.0  0.0  0.0 
-9.9619470e-01     1.0396481e-01  0.0  0.0  0.0 
-9.9452190e-01     1.0046294e-01  0.0  0.0  0.0 
-9.9254615e-01     9.8695777e-02  0.0  0.0  0.0 
-9.8768834e-01     9.8711044e-02  0.0  0.0  0.0 
-9.7814760e-01     1.0302289e-01  0.0  0.0  0.0 
-9.2718385e-01     1.4097524e-01  0.0  0.0  0.0 
-8.7461971e-01     1.8598497e-01  0.0  0.0  0.0 
-8.5716730e-01     2.0515098e-01  0.0  0.0  0.0 
-8.4804810e-01     2.1904193e-01  0.0  0.0  0.0 
-8.3867057e-01     2.2934529e-01  0.0  0.0  0.0 
-8.3484792e-01     2.2652388e-01  0.0  0.0  0.0 
-8.2903757e-01     2.1255836e-01  0.0  0.0  0.0 
-8.2609826e-01     2.0601204e-01  0.0  0.0  0.0 
-8.2313631e-01     2.0596971e-01  0.0  0.0  0.0 
-8.2114918e-01     2.1268477e-01  0.0  0.0  0.0 
-8.1915204e-01     2.2623102e-01  0.0  0.0  0.0 
-8.1714493e-01     2.4805570e-01  0.0  0.0  0.0 
-8.1512786e-01     2.7784196e-01  0.0  0.0  0.0 
-8.1310070e-01     3.1474319e-01  0.0  0.0  0.0 
-8.0901699e-01     4.0124467e-01  0.0  0.0  0.0 
-8.0385686e-01     5.0043434e-01  0.0  0.0  0.0 
-8.0073134e-01     5.3716248e-01  0.0  0.0  0.0 
-7.9863551e-01     5.4730266e-01  0.0  0.0  0.0 
-7.9547345e-01     5.4146123e-01  0.0  0.0  0.0 
-7.9335334e-01     5.2374393e-01  0.0  0.0  0.0 
-7.8801075e-01     4.4533592e-01  0.0  0.0  0.0 
-7.8043044e-01     3.0288240e-01  0.0  0.0  0.0 
-7.7714596e-01     2.4582516e-01  0.0  0.0  0.0 
-7.7384018e-01     1.9595379e-01  0.0  0.0  0.0 
-7.7051317e-01     1.5405145e-01  0.0  0.0  0.0 
-7.6828349e-01     1.3057831e-01  0.0  0.0  0.0 
-7.6604444e-01     1.1036593e-01  0.0  0.0  0.0 
-7.6266830e-01     8.5833050e-02  0.0  0.0  0.0 
-7.5927124e-01     6.7098513e-02  0.0  0.0  0.0 
-7.5699502e-01     5.7172865e-02  0.0  0.0  0.0 
-7.5470958e-01     4.9098592e-02  0.0  0.0  0.0 
-7.5126410e-01     3.9686736e-02  0.0  0.0  0.0 
-7.4895572e-01     3.4813438e-02  0.0  0.0  0.0 
-7.4663822e-01     3.0895187e-02  0.0  0.0  0.0 
-7.4314483e-01     2.6397785e-02  0.0  0.0  0.0 
-7.4080463e-01     2.4116822e-02  0.0  0.0  0.0 
-7.3727734e-01     2.1534989e-02  0.0  0.0  0.0 
-7.3135370e-01     1.8747171e-02  0.0  0.0  0.0 
-7.2657474e-01     1.7342675e-02  0.0  0.0  0.0 
-7.1933980e-01     1.6188936e-02  0.0  0.0  0.0 
-7.0710678e-01     1.5335272e-02  0.0  0.0  0.0 
-6.9465837e-01     1.5018460e-02  0.0  0.0  0.0 
-6.5605903e-01     1.5207301e-02  0.0  0.0  0.0 
-6.2932039e-01     1.6235795e-02  0.0  0.0  0.0 
-6.1566148e-01     1.7444430e-02  0.0  0.0  0.0 
-6.0181502e-01     1.9516073e-02  0.0  0.0  0.0 
-5.9341891e-01     2.1414090e-02  0.0  0.0  0.0 
-5.8778525e-01     2.3112066e-02  0.0  0.0  0.0 
-5.8212295e-01     2.4991129e-02  0.0  0.0  0.0 
-5.7357644e-01     2.8640619e-02  0.0  0.0  0.0 
-5.5919290e-01     3.6803454e-02  0.0  0.0  0.0 
-5.2991926e-01     5.8174331e-02  0.0  0.0  0.0 
-5.2249856e-01     6.2724873e-02  0.0  0.0  0.0 
-5.1503807e-01     6.5958098e-02  0.0  0.0  0.0 
-5.0753836e-01     6.7363769e-02  0.0  0.0  0.0 
-5.0000000e-01     6.6561669e-02  0.0  0.0  0.0 
-4.9242356e-01     6.3548028e-02  0.0  0.0  0.0 
-4.8480962e-01     5.8632255e-02  0.0  0.0  0.0 
-4.6947156e-01     4.5872387e-02  0.0  0.0  0.0 
-4.6019981e-01     3.8603071e-02  0.0  0.0  0.0 
-4.5399050e-01     3.4769826e-02  0.0  0.0  0.0 
-4.4619781e-01     3.1213593e-02  0.0  0.0  0.0 
-4.3837115e-01     2.9109145e-02  0.0  0.0  0.0 
-4.3051110e-01     2.8214822e-02  0.0  0.0  0.0 
-4.2261826e-01     2.8082630e-02  0.0  0.0  0.0 
-4.0673664e-01     2.8285671e-02  0.0  0.0  0.0 
-3.9073113e-01     2.7819889e-02  0.0  0.0  0.0 
-3.2556815e-01     2.2752654e-02  0.0  0.0  0.0 
-2.9237170e-01     2.0926394e-02  0.0  0.0  0.0 
-2.2495105e-01     1.8555606e-02  0.0  0.0  0.0 
-1.7364818e-01     1.7693823e-02  0.0  0.0  0.0 
-1.2186934e-01     1.7474247e-02  0.0  0.0  0.0 
-8.7155743e-02     1.7750502e-02  0.0  0.0  0.0 
-5.2335956e-02     1.8365519e-02  0.0  0.0  0.0 
 6.1232340e-17     2.0070592e-02  0.0  0.0  0.0 
 1.7452406e-02     2.0880796e-02  0.0  0.0  0.0 
 5.2335956e-02     2.3010409e-02  0.0  0.0  0.0 
 6.9756474e-02     2.4389191e-02  0.0  0.0  0.0 
 1.0452846e-01     2.7792841e-02  0.0  0.0  0.0 
 1.3917310e-01     3.2388113e-02  0.0  0.0  0.0 
 1.5643447e-01     3.5197608e-02  0.0  0.0  0.0 
 1.9080900e-01     4.2088240e-02  0.0  0.0  0.0 
 2.2495105e-01     5.0865844e-02  0.0  0.0  0.0 
 2.5881905e-01     6.2103096e-02  0.0  0.0  0.0 
 2.9237170e-01     7.6105691e-02  0.0  0.0  0.0 
 3.2556815e-01     9.3418188e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1448270e-01  0.0  0.0  0.0 
 3.9073113e-01     1.3976118e-01  0.0  0.0  0.0 
 4.0673664e-01     1.5425728e-01  0.0  0.0  0.0 
 4.3837115e-01     1.8759008e-01  0.0  0.0  0.0 
 4.6947156e-01     2.2689234e-01  0.0  0.0  0.0 
 5.0000000e-01     2.7224818e-01  0.0  0.0  0.0 
 5.2991926e-01     3.2356966e-01  0.0  0.0  0.0 
 5.7357644e-01     4.1267413e-01  0.0  0.0  0.0 
 6.1566148e-01     5.2037126e-01  0.0  0.0  0.0 
 6.4278761e-01     6.0463560e-01  0.0  0.0  0.0 
 6.8199836e-01     7.5204444e-01  0.0  0.0  0.0 
 7.1933980e-01     9.2898768e-01  0.0  0.0  0.0 
 7.5470958e-01     1.1406994e+00  0.0  0.0  0.0 
 7.8801075e-01     1.3924930e+00  0.0  0.0  0.0 
 8.0901699e-01     1.5874518e+00  0.0  0.0  0.0 
 8.3867057e-01     1.9269372e+00  0.0  0.0  0.0 
 8.6602540e-01     2.3219690e+00  0.0  0.0  0.0 
 8.9100652e-01     2.7625005e+00  0.0  0.0  0.0 
 9.2050485e-01     3.4479783e+00  0.0  0.0  0.0 
 9.3358043e-01     3.8384092e+00  0.0  0.0  0.0 
 9.5105652e-01     4.4728737e+00  0.0  0.0  0.0 
 9.6592583e-01     5.1606340e+00  0.0  0.0  0.0 
 9.7437006e-01     5.6540179e+00  0.0  0.0  0.0 
 9.8480775e-01     6.4985552e+00  0.0  0.0  0.0 
 9.9026807e-01     7.2701550e+00  0.0  0.0  0.0 
 9.9254615e-01     7.8388271e+00  0.0  0.0  0.0 
 9.9452190e-01     8.6954632e+00  0.0  0.0  0.0 
 9.9539620e-01     9.3257608e+00  0.0  0.0  0.0 
 9.9619470e-01     1.0193909e+01  0.0  0.0  0.0 
 9.9691733e-01     1.1437573e+01  0.0  0.0  0.0 
 9.9718513e-01     1.2095104e+01  0.0  0.0  0.0 
 9.9756405e-01     1.3333215e+01  0.0  0.0  0.0 
 9.9780147e-01     1.4375724e+01  0.0  0.0  0.0 
 9.9813480e-01     1.6395912e+01  0.0  0.0  0.0 
 9.9834182e-01     1.8172766e+01  0.0  0.0  0.0 
 9.9844076e-01     1.9226858e+01  0.0  0.0  0.0 
 9.9862953e-01     2.1766920e+01  0.0  0.0  0.0 
 9.9880614e-01     2.5084230e+01  0.0  0.0  0.0 
 9.9888987e-01     2.7121849e+01  0.0  0.0  0.0 
 9.9904822e-01     3.2214066e+01  0.0  0.0  0.0 
 9.9912283e-01     3.5426373e+01  0.0  0.0  0.0 
 9.9919440e-01     3.9222431e+01  0.0  0.0  0.0 
 9.9926292e-01     4.3736176e+01  0.0  0.0  0.0 
 9.9932839e-01     4.9141964e+01  0.0  0.0  0.0 
 9.9939083e-01     5.5674988e+01  0.0  0.0  0.0 
 9.9945022e-01     6.3655037e+01  0.0  0.0  0.0 
 9.9950656e-01     7.3512970e+01  0.0  0.0  0.0 
 9.9955986e-01     8.5829170e+01  0.0  0.0  0.0 
 9.9961012e-01     1.0140864e+02  0.0  0.0  0.0 
 9.9965732e-01     1.2140962e+02  0.0  0.0  0.0 
 9.9970149e-01     1.4752602e+02  0.0  0.0  0.0 
 9.9974261e-01     1.8223523e+02  0.0  0.0  0.0 
 9.9976203e-01     2.0389539e+02  0.0  0.0  0.0 
 9.9978068e-01     2.2920744e+02  0.0  0.0  0.0 
 9.9979858e-01     2.5893787e+02  0.0  0.0  0.0 
 9.9981571e-01     2.9405081e+02  0.0  0.0  0.0 
 9.9983208e-01     3.3577881e+02  0.0  0.0  0.0 
 9.9984770e-01     3.8573740e+02  0.0  0.0  0.0 
 9.9986254e-01     4.4612659e+02  0.0  0.0  0.0 
 9.9987663e-01     5.2010638e+02  0.0  0.0  0.0 
 9.9988996e-01     6.1250397e+02  0.0  0.0  0.0 
 9.9990252e-01     7.3114374e+02  0.0  0.0  0.0 
 9.9991433e-01     8.8930792e+02  0.0  0.0  0.0 
 9.9991884e-01     9.6834497e+02  0.0  0.0  0.0 
 9.9992537e-01     1.1101335e+03  0.0  0.0  0.0 
 9.9992957e-01     1.2242532e+03  0.0  0.0  0.0 
 9.9993565e-01     1.4341000e+03  0.0  0.0  0.0 
 9.9993955e-01     1.6068422e+03  0.0  0.0  0.0 
 9.9994517e-01     1.9309360e+03  0.0  0.0  0.0 
 9.9994876e-01     2.2020530e+03  0.0  0.0  0.0 
 9.9995224e-01     2.5288103e+03  0.0  0.0  0.0 
 9.9995722e-01     3.1503701e+03  0.0  0.0  0.0 
 9.9995882e-01     3.3998911e+03  0.0  0.0  0.0 
 9.9996192e-01     3.9751272e+03  0.0  0.0  0.0 
 9.9996491e-01     4.6680820e+03  0.0  0.0  0.0 
 9.9996777e-01     5.5001948e+03  0.0  0.0  0.0 
 9.9996916e-01     5.9757471e+03  0.0  0.0  0.0 
 9.9997184e-01     7.0615083e+03  0.0  0.0  0.0 
 9.9997313e-01     7.6782549e+03  0.0  0.0  0.0 
 9.9997563e-01     9.0761953e+03  0.0  0.0  0.0 
 9.9997801e-01     1.0715618e+04  0.0  0.0  0.0 
 9.9998026e-01     1.2622014e+04  0.0  0.0  0.0 
 9.9998341e-01     1.6030298e+04  0.0  0.0  0.0 
 9.9998629e-01     2.0141852e+04  0.0  0.0  0.0 
 9.9998806e-01     2.3280758e+04  0.0  0.0  0.0 
 9.9998970e-01     2.6726178e+04  0.0  0.0  0.0 
 9.9999194e-01     3.2407221e+04  0.0  0.0  0.0 
 9.9999391e-01     3.8556434e+04  0.0  0.0  0.0 
 9.9999610e-01     4.7045863e+04  0.0  0.0  0.0 
 9.9999848e-01     5.8715758e+04  0.0  0.0  0.0 
 1.0000000e+00     6.7899859e+04  0.0  0.0  0.0 
# lambda =   0.370 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.2702644e-01  0.0  0.0  0.0 
-9.9999848e-01     5.2696037e-01  0.0  0.0  0.0 
-9.9999743e-01     4.7554219e-01  0.0  0.0  0.0 
-9.9999610e-01     4.2708224e-01  0.0  0.0  0.0 
-9.9999507e-01     3.9959559e-01  0.0  0.0  0.0 
-9.9999391e-01     3.7758246e-01  0.0  0.0  0.0 
-9.9999194e-01     3.5646579e-01  0.0  0.0  0.0 
-9.9999048e-01     3.5056922e-01  0.0  0.0  0.0 
-9.9998890e-01     3.5080463e-01  0.0  0.0  0.0 
-9.9998629e-01     3.6088979e-01  0.0  0.0  0.0 
-9.9997563e-01     4.3285698e-01  0.0  0.0  0.0 
-9.9996916e-01     4.6197078e-01  0.0  0.0  0.0 
-9.9996192e-01     4.7458959e-01  0.0  0.0  0.0 
-9.9995393e-01     4.7018543e-01  0.0  0.0  0.0 
-9.9994517e-01     4.5231029e-01  0.0  0.0  0.0 
-9.9990252e-01     3.3697900e-01  0.0  0.0  0.0 
-9.9987663e-01     2.8952479e-01  0.0  0.0  0.0 
-9.9984770e-01     2.5520507e-01  0.0  0.0  0.0 
-9.9981571e-01     2.3101443e-01  0.0  0.0  0.0 
-9.9978068e-01     2.1338180e-01  0.0  0.0  0.0 
-9.9974261e-01     1.9977188e-01  0.0  0.0  0.0 
-9.9965732e-01     1.7941979e-01  0.0  0.0  0.0 
-9.9955986e-01     1.6490553e-01  0.0  0.0  0.0 
-9.9939083e-01     1.4909886e-01  0.0  0.0  0.0 
-9.9926292e-01     1.4137660e-01  0.0  0.0  0.0 
-9.9904822e-01     1.3241869e-01  0.0  0.0  0.0 
-9.9862953e-01     1.2134953e-01  0.0  0.0  0.0 
-9.9813480e-01     1.1410077e-01  0.0  0.0  0.0 
-9.9756405e-01     1.0914173e-01  0.0  0.0  0.0 
-9.9619470e-01     1.0250210e-01  0.0  0.0  0.0 
-9.9452190e-01     9.9001743e-02  0.0  0.0  0.0 
-9.9254615e-01     9.7133107e-02  0.0  0.0  0.0 
-9.8768834e-01     9.7052962e-02  0.0  0.0  0.0 
-9.7814760e-01     1.0113689e-01  0.0  0.0  0.0 
-9.5105652e-01     1.1986590e-01  0.0  0.0  0.0 
-8.8294759e-01     1.7404447e-01  0.0  0.0  0.0 
-8.5716730e-01     2.0021074e-01  0.0  0.0  0.0 
-8.3867057e-01     2.2481003e-01  0.0  0.0  0.0 
-8.3388582e-01     2.2295475e-01  0.0  0.0  0.0 
-8.2903757e-01     2.1290572e-01  0.0  0.0  0.0 
-8.2511356e-01     2.0351848e-01  0.0  0.0  0.0 
-8.2313631e-01     2.0178540e-01  0.0  0.0  0.0 
-8.2114918e-01     2.0384544e-01  0.0  0.0  0.0 
-8.1915204e-01     2.1139401e-01  0.0  0.0  0.0 
-8.1714493e-01     2.2599038e-01  0.0  0.0  0.0 
-8.1512786e-01     2.4808328e-01  0.0  0.0  0.0 
-8.1208356e-01     2.9495963e-01  0.0  0.0  0.0 
-8.0901699e-01     3.5449108e-01  0.0  0.0  0.0 
-8.0385686e-01     4.5798048e-01  0.0  0.0  0.0 
-8.0073134e-01     5.0579542e-01  0.0  0.0  0.0 
-7.9863551e-01     5.2695286e-01  0.0  0.0  0.0 
-7.9652995e-01     5.3712505e-01  0.0  0.0  0.0 
-7.9335334e-01     5.3217155e-01  0.0  0.0  0.0 
-7.9122357e-01     5.1623732e-01  0.0  0.0  0.0 
-7.8801075e-01     4.7657219e-01  0.0  0.0  0.0 
-7.7714596e-01     2.8729156e-01  0.0  0.0  0.0 
-7.7384018e-01     2.3357436e-01  0.0  0.0  0.0 
-7.7051317e-01     1.8677357e-01  0.0  0.0  0.0 
-7.6828349e-01     1.5978254e-01  0.0  0.0  0.0 
-7.6604444e-01     1.3608256e-01  0.0  0.0  0.0 
-7.6266830e-01     1.0661824e-01  0.0  0.0  0.0 
-7.5927124e-01     8.3504155e-02  0.0  0.0  0.0 
-7.5699502e-01     7.1108468e-02  0.0  0.0  0.0 
-7.5470958e-01     6.0801357e-02  0.0  0.0  0.0 
-7.5126410e-01     4.8630215e-02  0.0  0.0  0.0 
-7.4779802e-01     3.9554793e-02  0.0  0.0  0.0 
-7.4547596e-01     3.4872312e-02  0.0  0.0  0.0 
-7.4314483e-01     3.1109134e-02  0.0  0.0  0.0 
-7.3963106e-01     2.6694253e-02  0.0  0.0  0.0 
-7.3727734e-01     2.4477147e-02  0.0  0.0  0.0 
-7.3491463e-01     2.2698469e-02  0.0  0.0  0.0 
-7.3135370e-01     2.0607948e-02  0.0  0.0  0.0 
-7.2657474e-01     1.8724335e-02  0.0  0.0  0.0 
-7.1933980e-01     1.7001491e-02  0.0  0.0  0.0 
-7.0710678e-01     1.5775537e-02  0.0  0.0  0.0 
-6.9465837e-01     1.5320230e-02  0.0  0.0  0.0 
-6.6913061e-01     1.5262614e-02  0.0  0.0  0.0 
-6.4278761e-01     1.5929015e-02  0.0  0.0  0.0 
-6.2932039e-01     1.6835656e-02  0.0  0.0  0.0 
-6.1566148e-01     1.8352425e-02  0.0  0.0  0.0 
-6.0181502e-01     2.1054745e-02  0.0  0.0  0.0 
-5.9482279e-01     2.2972506e-02  0.0  0.0  0.0 
-5.8778525e-01     2.5390960e-02  0.0  0.0  0.0 
-5.8070296e-01     2.8408874e-02  0.0  0.0  0.0 
-5.7357644e-01     3.2023303e-02  0.0  0.0  0.0 
-5.5919290e-01     4.1126266e-02  0.0  0.0  0.0 
-5.4463904e-01     5.1745452e-02  0.0  0.0  0.0 
-5.2991926e-01     6.1488070e-02  0.0  0.0  0.0 
-5.2249856e-01     6.4876392e-02  0.0  0.0  0.0 
-5.1503807e-01     6.6594087e-02  0.0  0.0  0.0 
-5.0753836e-01     6.6240177e-02  0.0  0.0  0.0 
-5.0000000e-01     6.3763015e-02  0.0  0.0  0.0 
-4.9242356e-01     5.9422340e-02  0.0  0.0  0.0 
-4.8480962e-01     5.3757083e-02  0.0  0.0  0.0 
-4.6947156e-01     4.1254561e-02  0.0  0.0  0.0 
-4.6174861e-01     3.5976615e-02  0.0  0.0  0.0 
-4.5399050e-01     3.2045409e-02  0.0  0.0  0.0 
-4.4619781e-01     2.9482372e-02  0.0  0.0  0.0 
-4.3837115e-01     2.8205995e-02  0.0  0.0  0.0 
-4.2261826e-01     2.7800370e-02  0.0  0.0  0.0 
-4.0673664e-01     2.7841799e-02  0.0  0.0  0.0 
-3.9073113e-01     2.7267195e-02  0.0  0.0  0.0 
-3.4202014e-01     2.3318646e-02  0.0  0.0  0.0 
-3.0901699e-01     2.1318197e-02  0.0  0.0  0.0 
-2.4192190e-01     1.8719420e-02  0.0  0.0  0.0 
-1.9080900e-01     1.7650047e-02  0.0  0.0  0.0 
-1.2186934e-01     1.7322239e-02  0.0  0.0  0.0 
-5.2335956e-02     1.8203890e-02  0.0  0.0  0.0 
 6.1232340e-17     1.9918125e-02  0.0  0.0  0.0 
 5.2335956e-02     2.2894476e-02  0.0  0.0  0.0 
 6.9756474e-02     2.4242721e-02  0.0  0.0  0.0 
 1.0452846e-01     2.7634447e-02  0.0  0.0  0.0 
 1.3917310e-01     3.2176182e-02  0.0  0.0  0.0 
 1.5643447e-01     3.4901146e-02  0.0  0.0  0.0 
 1.9080900e-01     4.1686092e-02  0.0  0.0  0.0 
 2.2495105e-01     5.0394312e-02  0.0  0.0  0.0 
 2.4192190e-01     5.5613846e-02  0.0  0.0  0.0 
 2.7563736e-01     6.8038993e-02  0.0  0.0  0.0 
 2.9237170e-01     7.5347148e-02  0.0  0.0  0.0 
 3.2556815e-01     9.2511401e-02  0.0  0.0  0.0 
 3.5836795e-01     1.1327925e-01  0.0  0.0  0.0 
 3.9073113e-01     1.3827665e-01  0.0  0.0  0.0 
 4.0673664e-01     1.5257420e-01  0.0  0.0  0.0 
 4.3837115e-01     1.8530516e-01  0.0  0.0  0.0 
 4.6947156e-01     2.2421345e-01  0.0  0.0  0.0 
 5.0000000e-01     2.6951230e-01  0.0  0.0  0.0 
 5.2991926e-01     3.2065648e-01  0.0  0.0  0.0 
 5.7357644e-01     4.0999272e-01  0.0  0.0  0.0 
 6.1566148e-01     5.1722372e-01  0.0  0.0  0.0 
 6.4278761e-01     6.0086936e-01  0.0  0.0  0.0 
 6.6913061e-01     6.9596910e-01  0.0  0.0  0.0 
 6.9465837e-01     8.0358523e-01  0.0  0.0  0.0 
 7.3135370e-01     9.9145234e-01  0.0  0.0  0.0 
 7.5470958e-01     1.1367697e+00  0.0  0.0  0.0 
 7.7714596e-01     1.3001708e+00  0.0  0.0  0.0 
 7.9863551e-01     1.4845128e+00  0.0  0.0  0.0 
 8.1915204e-01     1.6931795e+00  0.0  0.0  0.0 
 8.3867057e-01     1.9262125e+00  0.0  0.0  0.0 
 8.7461971e-01     2.4619939e+00  0.0  0.0  0.0 
 9.0630779e-01     3.0917447e+00  0.0  0.0  0.0 
 9.3358043e-01     3.8492486e+00  0.0  0.0  0.0 
 9.5105652e-01     4.4896636e+00  0.0  0.0  0.0 
 9.6592583e-01     5.1851888e+00  0.0  0.0  0.0 
 9.7814760e-01     5.9496107e+00  0.0  0.0  0.0 
 9.8480775e-01     6.5436974e+00  0.0  0.0  0.0 
 9.8768834e-01     6.8974061e+00  0.0  0.0  0.0 
 9.9026807e-01     7.3296728e+00  0.0  0.0  0.0 
 9.9254615e-01     7.9110827e+00  0.0  0.0  0.0 
 9.9452190e-01     8.7884665e+00  0.0  0.0  0.0 
 9.9539620e-01     9.4329834e+00  0.0  0.0  0.0 
 9.9619470e-01     1.0323112e+01  0.0  0.0  0.0 
 9.9691733e-01     1.1600518e+01  0.0  0.0  0.0 
 9.9731448e-01     1.2657762e+01  0.0  0.0  0.0 
 9.9756405e-01     1.3543131e+01  0.0  0.0  0.0 
 9.9780147e-01     1.4612745e+01  0.0  0.0  0.0 
 9.9813480e-01     1.6688923e+01  0.0  0.0  0.0 
 9.9834182e-01     1.8511011e+01  0.0  0.0  0.0 
