#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.963699989E+00     0.170417587E+00     0.459315951E-01     0.260509102E-01     0.342924615E-01
    -0.963399662E+00     0.170210743E+00     0.458601077E-01     0.258315614E-01     0.343192449E-01
    -0.963098121E+00     0.170007228E+00     0.457895767E-01     0.256142758E-01     0.343471857E-01
    -0.962795366E+00     0.169807181E+00     0.457198120E-01     0.253987801E-01     0.343766238E-01
    -0.962491398E+00     0.169610775E+00     0.456506360E-01     0.251848461E-01     0.344078932E-01
    -0.962186217E+00     0.169418213E+00     0.455818838E-01     0.249722963E-01     0.344413113E-01
    -0.961879823E+00     0.169229716E+00     0.455134047E-01     0.247610059E-01     0.344771697E-01
    -0.961572217E+00     0.169045514E+00     0.454450626E-01     0.245509042E-01     0.345157251E-01
    -0.961263400E+00     0.168865838E+00     0.453767361E-01     0.243419741E-01     0.345571913E-01
    -0.960953371E+00     0.168690910E+00     0.453083195E-01     0.241342493E-01     0.346017326E-01
    -0.960642130E+00     0.168520934E+00     0.452397224E-01     0.239278103E-01     0.346494586E-01
    -0.960329680E+00     0.168356091E+00     0.451708693E-01     0.237227787E-01     0.347004199E-01
    -0.960016019E+00     0.168196529E+00     0.451016997E-01     0.235193108E-01     0.347546064E-01
    -0.959701148E+00     0.168042360E+00     0.450321673E-01     0.233175892E-01     0.348119462E-01
    -0.959385068E+00     0.167893654E+00     0.449622385E-01     0.231178147E-01     0.348723071E-01
    -0.959067779E+00     0.167750434E+00     0.448918918E-01     0.229201974E-01     0.349354991E-01
    -0.958749281E+00     0.167612679E+00     0.448211158E-01     0.227249481E-01     0.350012785E-01
    -0.958429574E+00     0.167480318E+00     0.447499081E-01     0.225322697E-01     0.350693536E-01
    -0.958108660E+00     0.167353233E+00     0.446782729E-01     0.223423495E-01     0.351393910E-01
    -0.957786539E+00     0.167231262E+00     0.446062197E-01     0.221553526E-01     0.352110235E-01
    -0.957463211E+00     0.167114198E+00     0.445337614E-01     0.219714167E-01     0.352838582E-01
    -0.957138676E+00     0.167001797E+00     0.444609125E-01     0.217906475E-01     0.353574855E-01
    -0.956812934E+00     0.166893780E+00     0.443876883E-01     0.216131171E-01     0.354314875E-01
    -0.956485987E+00     0.166789841E+00     0.443141033E-01     0.214388623E-01     0.355054476E-01
    -0.956157835E+00     0.166689652E+00     0.442401714E-01     0.212678862E-01     0.355789585E-01
    -0.955828477E+00     0.166592870E+00     0.441659050E-01     0.211001601E-01     0.356516306E-01
    -0.955497915E+00     0.166499147E+00     0.440913164E-01     0.209356270E-01     0.357230991E-01
    -0.955166149E+00     0.166408133E+00     0.440164176E-01     0.207742067E-01     0.357930310E-01
    -0.954833179E+00     0.166319488E+00     0.439412228E-01     0.206158008E-01     0.358611297E-01
    -0.954499006E+00     0.166232884E+00     0.438657491E-01     0.204602994E-01     0.359271401E-01
    -0.954163630E+00     0.166148020E+00     0.437900188E-01     0.203075867E-01     0.359908513E-01
    -0.953827051E+00     0.166064618E+00     0.437140614E-01     0.201575474E-01     0.360520983E-01
    -0.953489271E+00     0.165982438E+00     0.436379154E-01     0.200100725E-01     0.361107627E-01
    -0.953150288E+00     0.165901274E+00     0.435616302E-01     0.198650639E-01     0.361667722E-01
    -0.952810105E+00     0.165820962E+00     0.434852673E-01     0.197224390E-01     0.362200980E-01
    -0.952468721E+00     0.165741381E+00     0.434089018E-01     0.195821330E-01     0.362707526E-01
    -0.952126136E+00     0.165662451E+00     0.433326225E-01     0.194441017E-01     0.363187853E-01
    -0.951782352E+00     0.165584134E+00     0.432565319E-01     0.193083212E-01     0.363642773E-01
    -0.951437368E+00     0.165506432E+00     0.431807463E-01     0.191747880E-01     0.364073368E-01
    -0.951091185E+00     0.165429380E+00     0.431053939E-01     0.190435172E-01     0.364480926E-01
    -0.950743804E+00     0.165353044E+00     0.430306142E-01     0.189145400E-01     0.364866878E-01
    -0.950395224E+00     0.165277514E+00     0.429565553E-01     0.187879005E-01     0.365232741E-01
    -0.950045447E+00     0.165202897E+00     0.428833728E-01     0.186636520E-01     0.365580051E-01
    -0.949694472E+00     0.165129310E+00     0.428112268E-01     0.185418525E-01     0.365910311E-01
    -0.949342301E+00     0.165056874E+00     0.427402800E-01     0.184225612E-01     0.366224940E-01
    -0.948988933E+00     0.164985705E+00     0.426706957E-01     0.183058344E-01     0.366525228E-01
    -0.948634369E+00     0.164915911E+00     0.426026359E-01     0.181917221E-01     0.366812301E-01
    -0.948278610E+00     0.164847584E+00     0.425362596E-01     0.180802650E-01     0.367087103E-01
    -0.947921656E+00     0.164780797E+00     0.424717215E-01     0.179714929E-01     0.367350375E-01
    -0.947563507E+00     0.164715603E+00     0.424091710E-01     0.178654231E-01     0.367602660E-01
    -0.947204164E+00     0.164652031E+00     0.423487513E-01     0.177620607E-01     0.367844303E-01
    -0.946843627E+00     0.164590090E+00     0.422905991E-01     0.176613990E-01     0.368075474E-01
    -0.946481897E+00     0.164529771E+00     0.422348440E-01     0.175634212E-01     0.368296189E-01
    -0.946118974E+00     0.164471046E+00     0.421816079E-01     0.174681029E-01     0.368506340E-01
    -0.945754859E+00     0.164413881E+00     0.421310048E-01     0.173754148E-01     0.368705727E-01
    -0.945389552E+00     0.164358234E+00     0.420831396E-01     0.172853267E-01     0.368894093E-01
    -0.945023054E+00     0.164304064E+00     0.420381076E-01     0.171978104E-01     0.369071158E-01
    -0.944655365E+00     0.164251338E+00     0.419959925E-01     0.171128435E-01     0.369236642E-01
    -0.944286485E+00     0.164200034E+00     0.419568654E-01     0.170304129E-01     0.369390295E-01
    -0.943916415E+00     0.164150146E+00     0.419207822E-01     0.169505170E-01     0.369531903E-01
    -0.943545156E+00     0.164101689E+00     0.418877815E-01     0.168731682E-01     0.369661305E-01
    -0.943172707E+00     0.164054698E+00     0.418578824E-01     0.167983936E-01     0.369778382E-01
    -0.942799070E+00     0.164009230E+00     0.418310814E-01     0.167262352E-01     0.369883049E-01
    -0.942424245E+00     0.163965361E+00     0.418073510E-01     0.166567492E-01     0.369975237E-01
    -0.942048232E+00     0.163923185E+00     0.417866371E-01     0.165900035E-01     0.370054868E-01
    -0.941671032E+00     0.163882806E+00     0.417688579E-01     0.165260752E-01     0.370121822E-01
    -0.941292645E+00     0.163844336E+00     0.417539031E-01     0.164650465E-01     0.370175907E-01
    -0.940913072E+00     0.163807885E+00     0.417416345E-01     0.164070003E-01     0.370216824E-01
    -0.940532314E+00     0.163773555E+00     0.417318867E-01     0.163520154E-01     0.370244140E-01
    -0.940150369E+00     0.163741433E+00     0.417244695E-01     0.163001614E-01     0.370257261E-01
    -0.939767241E+00     0.163711585E+00     0.417191710E-01     0.162514937E-01     0.370255410E-01
    -0.939382927E+00     0.163684050E+00     0.417157622E-01     0.162060494E-01     0.370237622E-01
    -0.938997430E+00     0.163658833E+00     0.417140010E-01     0.161638432E-01     0.370202734E-01
    -0.938610750E+00     0.163635906E+00     0.417136385E-01     0.161248650E-01     0.370149399E-01
    -0.938222887E+00     0.163615200E+00     0.417144248E-01     0.160890779E-01     0.370076093E-01
    -0.937833841E+00     0.163596612E+00     0.417161149E-01     0.160564181E-01     0.369981145E-01
    -0.937443614E+00     0.163579998E+00     0.417184744E-01     0.160267955E-01     0.369862759E-01
    -0.937052205E+00     0.163565183E+00     0.417212859E-01     0.160000963E-01     0.369719051E-01
    -0.936659615E+00     0.163551963E+00     0.417243530E-01     0.159761861E-01     0.369548081E-01
    -0.936265845E+00     0.163540105E+00     0.417275051E-01     0.159549145E-01     0.369347888E-01
    -0.935870895E+00     0.163529362E+00     0.417306007E-01     0.159361202E-01     0.369116523E-01
    -0.935474765E+00     0.163519469E+00     0.417335289E-01     0.159196367E-01     0.368852073E-01
    -0.935077457E+00     0.163510160E+00     0.417362116E-01     0.159052981E-01     0.368552689E-01
    -0.934678970E+00     0.163501164E+00     0.417386026E-01     0.158929448E-01     0.368216594E-01
    -0.934279305E+00     0.163492222E+00     0.417406877E-01     0.158824287E-01     0.367842096E-01
    -0.933878463E+00     0.163483083E+00     0.417424824E-01     0.158736175E-01     0.367427586E-01
    -0.933476444E+00     0.163473516E+00     0.417440297E-01     0.158663980E-01     0.366971531E-01
    -0.933073249E+00     0.163463309E+00     0.417453976E-01     0.158606783E-01     0.366472460E-01
    -0.932668877E+00     0.163452277E+00     0.417466753E-01     0.158563884E-01     0.365928951E-01
    -0.932263330E+00     0.163440263E+00     0.417479700E-01     0.158534794E-01     0.365339605E-01
    -0.931856609E+00     0.163427136E+00     0.417494033E-01     0.158519217E-01     0.364703027E-01
    -0.931448713E+00     0.163412795E+00     0.417511076E-01     0.158517020E-01     0.364017805E-01
    -0.931039643E+00     0.163397170E+00     0.417532228E-01     0.158528189E-01     0.363282486E-01
    -0.930629400E+00     0.163380215E+00     0.417558927E-01     0.158552781E-01     0.362495565E-01
    -0.930217984E+00     0.163361914E+00     0.417592622E-01     0.158590875E-01     0.361655465E-01
    -0.929805396E+00     0.163342269E+00     0.417634743E-01     0.158642516E-01     0.360760535E-01
    -0.929391636E+00     0.163321306E+00     0.417686675E-01     0.158707670E-01     0.359809039E-01
    -0.928976705E+00     0.163299066E+00     0.417749737E-01     0.158786177E-01     0.358799165E-01
    -0.928560603E+00     0.163275604E+00     0.417825157E-01     0.158877719E-01     0.357729022E-01
    -0.928143331E+00     0.163250985E+00     0.417914055E-01     0.158981790E-01     0.356596653E-01
    -0.927724889E+00     0.163225280E+00     0.418017432E-01     0.159097687E-01     0.355400042E-01
    -0.927305278E+00     0.163198564E+00     0.418136151E-01     0.159224505E-01     0.354137128E-01
    -0.926884499E+00     0.163170914E+00     0.418270931E-01     0.159361147E-01     0.352805818E-01
    -0.926462551E+00     0.163142403E+00     0.418422344E-01     0.159506343E-01     0.351403995E-01
    -0.926039436E+00     0.163113102E+00     0.418590812E-01     0.159658673E-01     0.349929532E-01
    -0.925615154E+00     0.163083078E+00     0.418776608E-01     0.159816608E-01     0.348380300E-01
    -0.925189705E+00     0.163052390E+00     0.418979863E-01     0.159978537E-01     0.346754177E-01
    -0.924763090E+00     0.163021092E+00     0.419200577E-01     0.160142811E-01     0.345049050E-01
    -0.924335310E+00     0.162989232E+00     0.419438630E-01     0.160307778E-01     0.343262824E-01
    -0.923906365E+00     0.162956850E+00     0.419693797E-01     0.160471812E-01     0.341393422E-01
    -0.923476256E+00     0.162923979E+00     0.419965767E-01     0.160633346E-01     0.339438789E-01
    -0.923044983E+00     0.162890646E+00     0.420254158E-01     0.160790888E-01     0.337396894E-01
    -0.922612547E+00     0.162856874E+00     0.420558536E-01     0.160943039E-01     0.335265735E-01
    -0.922178948E+00     0.162822674E+00     0.420878435E-01     0.161088501E-01     0.333043339E-01
    -0.921744187E+00     0.162788057E+00     0.421213367E-01     0.161226074E-01     0.330727770E-01
    -0.921308264E+00     0.162753023E+00     0.421562846E-01     0.161354658E-01     0.328317136E-01
    -0.920871180E+00     0.162717567E+00     0.421926395E-01     0.161473235E-01     0.325809594E-01
    -0.920432936E+00     0.162681678E+00     0.422303562E-01     0.161580863E-01     0.323203359E-01
    -0.919993532E+00     0.162645339E+00     0.422693931E-01     0.161676658E-01     0.320496711E-01
    -0.919552968E+00     0.162608526E+00     0.423097134E-01     0.161759771E-01     0.317688010E-01
    -0.919111245E+00     0.162571210E+00     0.423512864E-01     0.161829377E-01     0.314775694E-01
    -0.918668365E+00     0.162533360E+00     0.423940887E-01     0.161884646E-01     0.311758295E-01
    -0.918224326E+00     0.162494942E+00     0.424381054E-01     0.161924725E-01     0.308634443E-01
    -0.917779130E+00     0.162455924E+00     0.424833322E-01     0.161948717E-01     0.305402866E-01
    -0.917332778E+00     0.162416276E+00     0.425297769E-01     0.161955652E-01     0.302062400E-01
    -0.916885270E+00     0.162375978E+00     0.425774613E-01     0.161944465E-01     0.298611985E-01
    -0.916436606E+00     0.162335021E+00     0.426264236E-01     0.161913969E-01     0.295050670E-01
    -0.915986787E+00     0.162293412E+00     0.426767200E-01     0.161862819E-01     0.291377610E-01
    -0.915535814E+00     0.162251181E+00     0.427284271E-01     0.161789490E-01     0.287592066E-01
    -0.915083687E+00     0.162208382E+00     0.427816435E-01     0.161692238E-01     0.283693404E-01
    -0.914630407E+00     0.162165101E+00     0.428364910E-01     0.161569069E-01     0.279681100E-01
    -0.914175974E+00     0.162121457E+00     0.428931157E-01     0.161417711E-01     0.275554734E-01
    -0.913720389E+00     0.162077609E+00     0.429516879E-01     0.161235582E-01     0.271314000E-01
    -0.913263653E+00     0.162033754E+00     0.430124015E-01     0.161019768E-01     0.266958701E-01
    -0.912805766E+00     0.161990131E+00     0.430754724E-01     0.160767005E-01     0.262488761E-01
    -0.912346728E+00     0.161947016E+00     0.431411363E-01     0.160473670E-01     0.257904224E-01
    -0.911886541E+00     0.161904729E+00     0.432096450E-01     0.160135779E-01     0.253205260E-01
    -0.911425204E+00     0.161863620E+00     0.432812621E-01     0.159748996E-01     0.248392167E-01
    -0.910962719E+00     0.161824073E+00     0.433562584E-01     0.159308651E-01     0.243465369E-01
    -0.910499086E+00     0.161786491E+00     0.434349056E-01     0.158809772E-01     0.238425418E-01
    -0.910034305E+00     0.161751298E+00     0.435174709E-01     0.158247121E-01     0.233272984E-01
    -0.909568378E+00     0.161718921E+00     0.436042100E-01     0.157615237E-01     0.228008848E-01
    -0.909101304E+00     0.161689786E+00     0.436953610E-01     0.156908490E-01     0.222633884E-01
    -0.908633085E+00     0.161664305E+00     0.437911382E-01     0.156121128E-01     0.217149043E-01
    -0.908163720E+00     0.161642866E+00     0.438917262E-01     0.155247336E-01     0.211555333E-01
    -0.907693211E+00     0.161625825E+00     0.439972750E-01     0.154281279E-01     0.205853790E-01
    -0.907221558E+00     0.161613492E+00     0.441078958E-01     0.153217147E-01     0.200045460E-01
    -0.906748762E+00     0.161606124E+00     0.442236572E-01     0.152049195E-01     0.194131364E-01
    -0.906274823E+00     0.161603921E+00     0.443445839E-01     0.150771760E-01     0.188112485E-01
    -0.905799742E+00     0.161607014E+00     0.444706550E-01     0.149379286E-01     0.181989740E-01
    -0.905323520E+00     0.161615465E+00     0.446018048E-01     0.147866317E-01     0.175763970E-01
    -0.904846156E+00     0.161629262E+00     0.447379244E-01     0.146227500E-01     0.169435933E-01
    -0.904367653E+00     0.161648324E+00     0.448788639E-01     0.144457562E-01     0.163006300E-01
    -0.903888009E+00     0.161672499E+00     0.450244370E-01     0.142551289E-01     0.156475669E-01
    -0.903407227E+00     0.161701569E+00     0.451744255E-01     0.140503496E-01     0.149844581E-01
    -0.902925305E+00     0.161735260E+00     0.453285847E-01     0.138308997E-01     0.143113549E-01
    -0.902442247E+00     0.161773249E+00     0.454866503E-01     0.135962574E-01     0.136283093E-01
    -0.901958050E+00     0.161815174E+00     0.456483447E-01     0.133458948E-01     0.129353784E-01
    -0.901472717E+00     0.161860646E+00     0.458133844E-01     0.130792766E-01     0.122326294E-01
    -0.900986248E+00     0.161909264E+00     0.459814870E-01     0.127958578E-01     0.115201450E-01
    -0.900498644E+00     0.161960625E+00     0.461523779E-01     0.124950847E-01     0.107980286E-01
    -0.900009905E+00     0.162014342E+00     0.463257974E-01     0.121763950E-01     0.100664102E-01
    -0.899520031E+00     0.162070057E+00     0.465015067E-01     0.118392204E-01     0.932545113E-02
    -0.899029024E+00     0.162127450E+00     0.466792935E-01     0.114829893E-01     0.857534897E-02
    -0.898536884E+00     0.162186257E+00     0.468589767E-01     0.111071314E-01     0.781634127E-02
    -0.898043612E+00     0.162246278E+00     0.470404105E-01     0.107110819E-01     0.704870864E-02
    -0.897549208E+00     0.162307389E+00     0.472234877E-01     0.102942869E-01     0.627277676E-02
    -0.897053672E+00     0.162369546E+00     0.474081419E-01     0.985620884E-02     0.548891722E-02
    -0.896557007E+00     0.162432795E+00     0.475943487E-01     0.939633138E-02     0.469754740E-02
    -0.896059211E+00     0.162497272E+00     0.477821263E-01     0.891416445E-02     0.389912915E-02
    -0.895560286E+00     0.162563211E+00     0.479715350E-01     0.840924796E-02     0.309416651E-02
    -0.895060233E+00     0.162630933E+00     0.481626761E-01     0.788115487E-02     0.228320257E-02
    -0.894559051E+00     0.162700855E+00     0.483556899E-01     0.732949300E-02     0.146681563E-02
    -0.894056742E+00     0.162773476E+00     0.485507531E-01     0.675390553E-02     0.645614755E-03
    -0.893553307E+00     0.162849374E+00     0.487480755E-01     0.615407025E-02    -0.179764889E-03
    -0.893048745E+00     0.162929198E+00     0.489478963E-01     0.552969752E-02    -0.100866687E-02
    -0.892543058E+00     0.163013656E+00     0.491504794E-01     0.488052699E-02    -0.184041823E-02
    -0.892036246E+00     0.163103504E+00     0.493561092E-01     0.420632346E-02    -0.267433393E-02
    -0.891528310E+00     0.163199534E+00     0.495650855E-01     0.350687186E-02    -0.350972089E-02
    -0.891019251E+00     0.163302559E+00     0.497777175E-01     0.278197182E-02    -0.434588146E-02
    -0.890509068E+00     0.163413401E+00     0.499943193E-01     0.203143202E-02    -0.518211621E-02
    -0.889997764E+00     0.163532880E+00     0.502152034E-01     0.125506465E-02    -0.601772613E-02
    -0.889485337E+00     0.163661792E+00     0.504406755E-01     0.452680256E-03    -0.685201399E-02
    -0.888971790E+00     0.163800908E+00     0.506710290E-01    -0.375916730E-03    -0.768428516E-02
    -0.888457123E+00     0.163950955E+00     0.509065393E-01    -0.123093162E-02    -0.851384771E-02
    -0.887941335E+00     0.164112608E+00     0.511474591E-01    -0.211258204E-02    -0.934001209E-02
    -0.887424429E+00     0.164286484E+00     0.513940137E-01    -0.302109936E-02    -0.101620903E-01
    -0.886906405E+00     0.164473134E+00     0.516463970E-01    -0.395672897E-02    -0.109793946E-01
    -0.886387262E+00     0.164673038E+00     0.519047677E-01    -0.491972932E-02    -0.117912367E-01
    -0.885867003E+00     0.164886607E+00     0.521692473E-01    -0.591036997E-02    -0.125969257E-01
    -0.885345627E+00     0.165114180E+00     0.524399173E-01    -0.692892857E-02    -0.133957670E-01
    -0.884823136E+00     0.165356028E+00     0.527168192E-01    -0.797568716E-02    -0.141870613E-01
    -0.884299529E+00     0.165612359E+00     0.529999533E-01    -0.905092776E-02    -0.149701027E-01
    -0.883774809E+00     0.165883321E+00     0.532892801E-01    -0.101549276E-01    -0.157441782E-01
    -0.883248974E+00     0.166169014E+00     0.535847217E-01    -0.112879542E-01    -0.165085668E-01
    -0.882722026E+00     0.166469496E+00     0.538861642E-01    -0.124502604E-01    -0.172625390E-01
    -0.882193966E+00     0.166784794E+00     0.541934606E-01    -0.136420795E-01    -0.180053561E-01
    -0.881664794E+00     0.167114911E+00     0.545064347E-01    -0.148636207E-01    -0.187362704E-01
    -0.881134511E+00     0.167459840E+00     0.548248854E-01    -0.161150650E-01    -0.194545248E-01
    -0.880603117E+00     0.167819568E+00     0.551485909E-01    -0.173965619E-01    -0.201593535E-01
