#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.356587649E+00     0.200000522E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.605968660E+00     0.584940851E-01     0.150184665E+00     0.510484853E-01    -0.415909084E-01    -0.756755429E-03    -0.441546314E-01
    -0.604651820E+00     0.584805837E-01     0.150633479E+00     0.520946331E-01    -0.410224134E-01    -0.330677405E-03    -0.435079268E-01
    -0.603333330E+00     0.584819205E-01     0.151081944E+00     0.531339073E-01    -0.404455044E-01     0.909479794E-04    -0.428683087E-01
    -0.602013190E+00     0.584979958E-01     0.151529972E+00     0.541662116E-01    -0.398602869E-01     0.508099102E-03    -0.422358059E-01
    -0.600691400E+00     0.585287080E-01     0.151977474E+00     0.551914502E-01    -0.392668675E-01     0.920754864E-03    -0.416104464E-01
    -0.599367960E+00     0.585739540E-01     0.152424363E+00     0.562095275E-01    -0.386653540E-01     0.132889469E-02    -0.409922573E-01
    -0.598042890E+00     0.586336279E-01     0.152870541E+00     0.572203331E-01    -0.380558643E-01     0.173249247E-02    -0.403812739E-01
    -0.596716170E+00     0.587076238E-01     0.153315928E+00     0.582237876E-01    -0.374384994E-01     0.213153489E-02    -0.397775120E-01
    -0.595387830E+00     0.587958314E-01     0.153760424E+00     0.592197744E-01    -0.368133843E-01     0.252599409E-02    -0.391810094E-01
    -0.594057850E+00     0.588981417E-01     0.154203947E+00     0.602082146E-01    -0.361806219E-01     0.291585777E-02    -0.385917802E-01
    -0.592726250E+00     0.590144412E-01     0.154646401E+00     0.611890004E-01    -0.355403349E-01     0.330110235E-02    -0.380098553E-01
    -0.591393030E+00     0.591446161E-01     0.155087696E+00     0.621620390E-01    -0.348926378E-01     0.368171076E-02    -0.374352559E-01
    -0.590058190E+00     0.592885509E-01     0.155527743E+00     0.631272385E-01    -0.342376460E-01     0.405766646E-02    -0.368680020E-01
    -0.588721730E+00     0.594461289E-01     0.155966451E+00     0.640845071E-01    -0.335754758E-01     0.442895345E-02    -0.363081129E-01
    -0.587383660E+00     0.596172302E-01     0.156403728E+00     0.650337466E-01    -0.329062494E-01     0.479555351E-02    -0.357556111E-01
    -0.586043990E+00     0.598017332E-01     0.156839481E+00     0.659748596E-01    -0.322300905E-01     0.515744916E-02    -0.352105178E-01
    -0.584702710E+00     0.599995173E-01     0.157273623E+00     0.669077631E-01    -0.315471131E-01     0.551462884E-02    -0.346728451E-01
    -0.583359830E+00     0.602104578E-01     0.157706061E+00     0.678323610E-01    -0.308574427E-01     0.586707619E-02    -0.341426125E-01
    -0.582015350E+00     0.604344297E-01     0.158136704E+00     0.687485643E-01    -0.301612005E-01     0.621477811E-02    -0.336198342E-01
    -0.580669280E+00     0.606713050E-01     0.158565460E+00     0.696562784E-01    -0.294585137E-01     0.655771949E-02    -0.331045274E-01
    -0.579321630E+00     0.609209535E-01     0.158992235E+00     0.705554090E-01    -0.287495105E-01     0.689588591E-02    -0.325967081E-01
    -0.577972380E+00     0.611832497E-01     0.159416946E+00     0.714458826E-01    -0.280343044E-01     0.722927100E-02    -0.320963804E-01
    -0.576621560E+00     0.614580568E-01     0.159839492E+00     0.723275935E-01    -0.273130358E-01     0.755785656E-02    -0.316035656E-01
    -0.575269150E+00     0.617452463E-01     0.160259791E+00     0.732004690E-01    -0.265858197E-01     0.788163724E-02    -0.311182659E-01
    -0.573915180E+00     0.620446780E-01     0.160677743E+00     0.740644051E-01    -0.258527985E-01     0.820059627E-02    -0.306405005E-01
    -0.572559630E+00     0.623562211E-01     0.161093264E+00     0.749193306E-01    -0.251140885E-01     0.851472934E-02    -0.301702698E-01
    -0.571202510E+00     0.626797367E-01     0.161506262E+00     0.757651557E-01    -0.243698231E-01     0.882402559E-02    -0.297075838E-01
    -0.569843830E+00     0.630150845E-01     0.161916644E+00     0.766017915E-01    -0.236201363E-01     0.912847487E-02    -0.292524515E-01
    -0.568483600E+00     0.633621224E-01     0.162324317E+00     0.774291501E-01    -0.228651632E-01     0.942806769E-02    -0.288048807E-01
    -0.567121800E+00     0.637207149E-01     0.162729198E+00     0.782471626E-01    -0.221050227E-01     0.972280172E-02    -0.283648684E-01
    -0.565758450E+00     0.640907150E-01     0.163131192E+00     0.790557365E-01    -0.213398566E-01     0.100126664E-01    -0.279324238E-01
    -0.564393560E+00     0.644719766E-01     0.163530206E+00     0.798547863E-01    -0.205698022E-01     0.102976541E-01    -0.275075518E-01
    -0.563027120E+00     0.648643578E-01     0.163926156E+00     0.806442393E-01    -0.197949858E-01     0.105777620E-01    -0.270902498E-01
    -0.561659140E+00     0.652677102E-01     0.164318948E+00     0.814240117E-01    -0.190155459E-01     0.108529834E-01    -0.266805208E-01
    -0.560289620E+00     0.656818869E-01     0.164708495E+00     0.821940263E-01    -0.182316158E-01     0.111233147E-01    -0.262783636E-01
    -0.558918570E+00     0.661067366E-01     0.165094705E+00     0.829542012E-01    -0.174433351E-01     0.113887505E-01    -0.258837789E-01
    -0.557545990E+00     0.665421102E-01     0.165477491E+00     0.837044611E-01    -0.166508383E-01     0.116492883E-01    -0.254967637E-01
    -0.556171880E+00     0.669878571E-01     0.165856764E+00     0.844447313E-01    -0.158542605E-01     0.119049257E-01    -0.251173139E-01
    -0.554796250E+00     0.674438228E-01     0.166232435E+00     0.851749328E-01    -0.150537430E-01     0.121556595E-01    -0.247454274E-01
    -0.553419110E+00     0.679098510E-01     0.166604413E+00     0.858949876E-01    -0.142494276E-01     0.124014869E-01    -0.243811008E-01
    -0.552040450E+00     0.683857916E-01     0.166972615E+00     0.866048291E-01    -0.134414452E-01     0.126424094E-01    -0.240243247E-01
    -0.550660270E+00     0.688714899E-01     0.167336953E+00     0.873043861E-01    -0.126299326E-01     0.128784269E-01    -0.236750913E-01
    -0.549278590E+00     0.693667832E-01     0.167697336E+00     0.879935786E-01    -0.118150390E-01     0.131095369E-01    -0.233333970E-01
    -0.547895410E+00     0.698715147E-01     0.168053678E+00     0.886723375E-01    -0.109969024E-01     0.133357406E-01    -0.229992321E-01
    -0.546510730E+00     0.703855266E-01     0.168405894E+00     0.893405947E-01    -0.101756609E-01     0.135570401E-01    -0.226725860E-01
    -0.545124550E+00     0.709086605E-01     0.168753899E+00     0.899982832E-01    -0.935145309E-02     0.137734377E-01    -0.223534473E-01
    -0.543736880E+00     0.714407530E-01     0.169097605E+00     0.906453318E-01    -0.852442397E-02     0.139849348E-01    -0.220418058E-01
    -0.542347720E+00     0.719816437E-01     0.169436927E+00     0.912816755E-01    -0.769471277E-02     0.141915351E-01    -0.217376483E-01
    -0.540957080E+00     0.725311674E-01     0.169771781E+00     0.919072456E-01    -0.686246507E-02     0.143932411E-01    -0.214409626E-01
    -0.539564960E+00     0.730891619E-01     0.170102081E+00     0.925219790E-01    -0.602782073E-02     0.145900577E-01    -0.211517337E-01
    -0.538171360E+00     0.736554644E-01     0.170427745E+00     0.931258136E-01    -0.519091988E-02     0.147819901E-01    -0.208699456E-01
    -0.536776280E+00     0.742299112E-01     0.170748691E+00     0.937186881E-01    -0.435190287E-02     0.149690439E-01    -0.205955813E-01
    -0.535379740E+00     0.748123296E-01     0.171064832E+00     0.943005342E-01    -0.351092232E-02     0.151512230E-01    -0.203286270E-01
    -0.533981740E+00     0.754025543E-01     0.171376086E+00     0.948712930E-01    -0.266811900E-02     0.153285343E-01    -0.200690640E-01
    -0.532582270E+00     0.760004236E-01     0.171682375E+00     0.954309109E-01    -0.182362783E-02     0.155009866E-01    -0.198168707E-01
    -0.531181340E+00     0.766057667E-01     0.171983616E+00     0.959793268E-01    -0.977595911E-03     0.156685865E-01    -0.195720287E-01
    -0.529778960E+00     0.772184121E-01     0.172279726E+00     0.965164814E-01    -0.130170502E-03     0.158313415E-01    -0.193345183E-01
    -0.528375130E+00     0.778381919E-01     0.172570627E+00     0.970423201E-01     0.718507088E-03     0.159892607E-01    -0.191043173E-01
    -0.526969860E+00     0.784649332E-01     0.172856237E+00     0.975567858E-01     0.156828942E-02     0.161423526E-01    -0.188814043E-01
    -0.525563140E+00     0.790984714E-01     0.173136482E+00     0.980598301E-01     0.241904111E-02     0.162906287E-01    -0.186657538E-01
    -0.524154980E+00     0.797386325E-01     0.173411280E+00     0.985513980E-01     0.327061464E-02     0.164340983E-01    -0.184573426E-01
    -0.522745390E+00     0.803852418E-01     0.173680553E+00     0.990314363E-01     0.412286246E-02     0.165727720E-01    -0.182561467E-01
    -0.521334370E+00     0.810381287E-01     0.173944224E+00     0.994998962E-01     0.497564312E-02     0.167066614E-01    -0.180621394E-01
    -0.519921920E+00     0.816971222E-01     0.174202219E+00     0.999567302E-01     0.582881518E-02     0.168357790E-01    -0.178752937E-01
    -0.518508050E+00     0.823620462E-01     0.174454461E+00     0.100401889E+00     0.668223124E-02     0.169601366E-01    -0.176955826E-01
    -0.517092760E+00     0.830327287E-01     0.174700874E+00     0.100835326E+00     0.753575000E-02     0.170797478E-01    -0.175229773E-01
    -0.515676050E+00     0.837089975E-01     0.174941387E+00     0.101257000E+00     0.838923030E-02     0.171946263E-01    -0.173574481E-01
    -0.514257940E+00     0.843906704E-01     0.175175921E+00     0.101666860E+00     0.924251903E-02     0.173047851E-01    -0.171989666E-01
    -0.512838410E+00     0.850775841E-01     0.175404409E+00     0.102064871E+00     0.100954873E-01     0.174102406E-01    -0.170474994E-01
    -0.511417480E+00     0.857695557E-01     0.175626776E+00     0.102450987E+00     0.109479825E-01     0.175110068E-01    -0.169030165E-01
    -0.509995160E+00     0.864664067E-01     0.175842950E+00     0.102825167E+00     0.117998579E-01     0.176070991E-01    -0.167654858E-01
    -0.508571430E+00     0.871679733E-01     0.176052864E+00     0.103187378E+00     0.126509854E-01     0.176985353E-01    -0.166348718E-01
    -0.507146320E+00     0.878740667E-01     0.176256445E+00     0.103537577E+00     0.135012069E-01     0.177853304E-01    -0.165111427E-01
    -0.505719810E+00     0.885845227E-01     0.176453627E+00     0.103875732E+00     0.143503945E-01     0.178675032E-01    -0.163942615E-01
    -0.504291930E+00     0.892991520E-01     0.176644339E+00     0.104201804E+00     0.151983910E-01     0.179450700E-01    -0.162841946E-01
    -0.502862660E+00     0.900177901E-01     0.176828517E+00     0.104515764E+00     0.160450690E-01     0.180180503E-01    -0.161809036E-01
    -0.501432020E+00     0.907402526E-01     0.177006092E+00     0.104817576E+00     0.168902779E-01     0.180864623E-01    -0.160843526E-01
    -0.500000000E+00     0.914663699E-01     0.177177002E+00     0.105107214E+00     0.177338851E-01     0.181503258E-01    -0.159945024E-01
    -0.498566620E+00     0.921959571E-01     0.177341179E+00     0.105384644E+00     0.185757407E-01     0.182096599E-01    -0.159113154E-01
    -0.497131870E+00     0.929288447E-01     0.177498562E+00     0.105649842E+00     0.194157129E-01     0.182644856E-01    -0.158347511E-01
    -0.495695760E+00     0.936648529E-01     0.177649088E+00     0.105902779E+00     0.202536586E-01     0.183148233E-01    -0.157647698E-01
    -0.494258290E+00     0.944038073E-01     0.177792695E+00     0.106143432E+00     0.210894411E-01     0.183606945E-01    -0.157013301E-01
    -0.492819470E+00     0.951455279E-01     0.177929323E+00     0.106371775E+00     0.219229181E-01     0.184021208E-01    -0.156443907E-01
    -0.491379300E+00     0.958898406E-01     0.178058911E+00     0.106587787E+00     0.227539540E-01     0.184391246E-01    -0.155939090E-01
    -0.489937790E+00     0.966365656E-01     0.178181400E+00     0.106791446E+00     0.235824075E-01     0.184717285E-01    -0.155498419E-01
    -0.488494940E+00     0.973855289E-01     0.178296733E+00     0.106982734E+00     0.244081441E-01     0.184999557E-01    -0.155121455E-01
    -0.487050750E+00     0.981365566E-01     0.178404855E+00     0.107161633E+00     0.252310295E-01     0.185238301E-01    -0.154807752E-01
    -0.485605220E+00     0.988894748E-01     0.178505708E+00     0.107328127E+00     0.260509302E-01     0.185433759E-01    -0.154556856E-01
    -0.484158370E+00     0.996440995E-01     0.178599238E+00     0.107482198E+00     0.268677017E-01     0.185586174E-01    -0.154368312E-01
    -0.482710190E+00     0.100400263E+00     0.178685391E+00     0.107623836E+00     0.276812175E-01     0.185695798E-01    -0.154241651E-01
    -0.481260700E+00     0.101157781E+00     0.178764115E+00     0.107753026E+00     0.284913346E-01     0.185762887E-01    -0.154176402E-01
    -0.479809880E+00     0.101916493E+00     0.178835359E+00     0.107869761E+00     0.292979333E-01     0.185787702E-01    -0.154172086E-01
    -0.478357750E+00     0.102676214E+00     0.178899072E+00     0.107974028E+00     0.301008721E-01     0.185770505E-01    -0.154228216E-01
    -0.476904310E+00     0.103436774E+00     0.178955204E+00     0.108065822E+00     0.309000214E-01     0.185711566E-01    -0.154344303E-01
    -0.475449570E+00     0.104197996E+00     0.179003708E+00     0.108145135E+00     0.316952470E-01     0.185611158E-01    -0.154519846E-01
    -0.473993530E+00     0.104959708E+00     0.179044536E+00     0.108211964E+00     0.324864208E-01     0.185469559E-01    -0.154754341E-01
    -0.472536180E+00     0.105721745E+00     0.179077643E+00     0.108266305E+00     0.332734211E-01     0.185287050E-01    -0.155047282E-01
    -0.471077550E+00     0.106483921E+00     0.179102983E+00     0.108308156E+00     0.340561051E-01     0.185063919E-01    -0.155398146E-01
    -0.469617630E+00     0.107246073E+00     0.179120514E+00     0.108337519E+00     0.348343527E-01     0.184800455E-01    -0.155806414E-01
    -0.468156420E+00     0.108008030E+00     0.179130192E+00     0.108354393E+00     0.356080391E-01     0.184496951E-01    -0.156271559E-01
    -0.466693930E+00     0.108769620E+00     0.179131977E+00     0.108358783E+00     0.363770353E-01     0.184153708E-01    -0.156793045E-01
    -0.465230160E+00     0.109530674E+00     0.179125828E+00     0.108350692E+00     0.371412181E-01     0.183771028E-01    -0.157370335E-01
    -0.463765120E+00     0.110291020E+00     0.179111706E+00     0.108330128E+00     0.379004605E-01     0.183349218E-01    -0.158002880E-01
    -0.462298810E+00     0.111050491E+00     0.179089574E+00     0.108297097E+00     0.386546413E-01     0.182888589E-01    -0.158690132E-01
    -0.460831230E+00     0.111808922E+00     0.179059396E+00     0.108251609E+00     0.394036403E-01     0.182389453E-01    -0.159431537E-01
    -0.459362390E+00     0.112566141E+00     0.179021136E+00     0.108193674E+00     0.401473334E-01     0.181852132E-01    -0.160226530E-01
    -0.457892300E+00     0.113321981E+00     0.178974760E+00     0.108123306E+00     0.408855973E-01     0.181276950E-01    -0.161074542E-01
    -0.456420950E+00     0.114076281E+00     0.178920236E+00     0.108040517E+00     0.416183201E-01     0.180664229E-01    -0.161975008E-01
    -0.454948360E+00     0.114828869E+00     0.178857532E+00     0.107945325E+00     0.423453757E-01     0.180014305E-01    -0.162927342E-01
    -0.453474510E+00     0.115579593E+00     0.178786619E+00     0.107837745E+00     0.430666591E-01     0.179327501E-01    -0.163930978E-01
    -0.451999430E+00     0.116328276E+00     0.178707466E+00     0.107717797E+00     0.437820415E-01     0.178604166E-01    -0.164985312E-01
    -0.450523110E+00     0.117074764E+00     0.178620048E+00     0.107585500E+00     0.444914153E-01     0.177844636E-01    -0.166089763E-01
    -0.449045560E+00     0.117818891E+00     0.178524338E+00     0.107440878E+00     0.451946639E-01     0.177049257E-01    -0.167243730E-01
    -0.447566780E+00     0.118560500E+00     0.178420310E+00     0.107283953E+00     0.458916768E-01     0.176218377E-01    -0.168446615E-01
    -0.446086770E+00     0.119299432E+00     0.178307942E+00     0.107114750E+00     0.465823448E-01     0.175352344E-01    -0.169697818E-01
    -0.444605540E+00     0.120035526E+00     0.178187210E+00     0.106933296E+00     0.472665550E-01     0.174451517E-01    -0.170996725E-01
    -0.443123100E+00     0.120768622E+00     0.178058096E+00     0.106739620E+00     0.479441959E-01     0.173516258E-01    -0.172342716E-01
    -0.441639440E+00     0.121498569E+00     0.177920578E+00     0.106533751E+00     0.486151664E-01     0.172546920E-01    -0.173735186E-01
    -0.440154580E+00     0.122225205E+00     0.177774639E+00     0.106315722E+00     0.492793530E-01     0.171543878E-01    -0.175173498E-01
