#
# ARTDECO : Beta_l
#
# Used model for truncation was:
 dm
# number of wavelengths
         184
# wlambda(microns)     nBetal     Trunc. Coeff.     Cext (microns^2)       SSA              g 
      1     0.209788430E+01     0.000000000E+00     0.000000000E+00     0.217112216E+01     0.000000000E+00     0.000000000E+00
      2     0.286745985E+01     0.395384510E+01     0.366995065E+01     0.273262174E+01     0.141399583E-01    -0.118307274E+00
      3     0.238851128E+01     0.321961927E+01     0.325019358E+01     0.242458015E+01    -0.170211870E+00     0.342290610E-01
      4     0.190506374E+01     0.254147433E+01     0.243119798E+01     0.187119738E+01     0.580302138E-01    -0.840575597E-01
      5     0.149520919E+01     0.162772853E+01     0.150642442E+01     0.136743946E+01    -0.230288175E+00     0.212639660E+00
      6     0.821879773E+00     0.121160039E+01     0.121250272E+01     0.767970893E+00    -0.963969357E-01     0.945704490E-01
      7     0.472607953E+00     0.379888932E+00     0.372953806E+00     0.435171533E+00    -0.135077369E+00     0.126458390E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.0471
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.893877971E+00     0.000000000E+00     0.000000000E+00
      1     0.215429624E+01     0.000000000E+00     0.000000000E+00     0.219883838E+01     0.000000000E+00     0.000000000E+00
      2     0.292757889E+01     0.398696179E+01     0.375503742E+01     0.281996365E+01    -0.493930989E-01    -0.704301604E-01
      3     0.248182043E+01     0.333899282E+01     0.334798110E+01     0.252038744E+01    -0.182605454E+00     0.993294574E-02
      4     0.194029431E+01     0.262516339E+01     0.253566498E+01     0.197528538E+01    -0.356829903E-02    -0.174995535E+00
      5     0.147911214E+01     0.168702847E+01     0.153850414E+01     0.141448511E+01    -0.434561006E-01     0.275152132E-01
      6     0.781149179E+00     0.121523426E+01     0.119339570E+01     0.810069206E+00     0.119035710E+00     0.133023004E-01
      7     0.430020175E+00     0.401832634E+00     0.333586811E+00     0.427621281E+00     0.156333494E+00     0.190408763E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.0582
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999998E+00     0.000000000E+00     0.000000000E+00     0.910149322E+00     0.000000000E+00     0.000000000E+00
      1     0.225349844E+01     0.000000000E+00     0.000000000E+00     0.229218171E+01     0.000000000E+00     0.000000000E+00
      2     0.305583134E+01     0.408612331E+01     0.388753008E+01     0.295619507E+01    -0.213678630E-01    -0.336701295E-01
      3     0.266814756E+01     0.354935139E+01     0.357490313E+01     0.273258582E+01    -0.164916260E+00     0.129425487E-01
      4     0.207781871E+01     0.281514570E+01     0.272485016E+01     0.214120508E+01    -0.114558103E-01    -0.123386673E+00
      5     0.152881964E+01     0.182026263E+01     0.167491204E+01     0.150985949E+01    -0.113540664E+00    -0.355021805E-01
      6     0.778495903E+00     0.122646183E+01     0.117612063E+01     0.815472069E+00     0.792324200E-01    -0.655801869E-01
      7     0.393618897E+00     0.399722208E+00     0.311421590E+00     0.374596626E+00     0.108570600E+00    -0.799951039E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.0695
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999998E+00     0.000000000E+00     0.000000000E+00     0.914155904E+00     0.000000000E+00     0.000000000E+00
      1     0.223101568E+01     0.000000000E+00     0.000000000E+00     0.227327541E+01     0.000000000E+00     0.000000000E+00
      2     0.302098363E+01     0.406456011E+01     0.387225027E+01     0.293686417E+01     0.663016974E-02    -0.196626542E-01
      3     0.264371200E+01     0.350881225E+01     0.352350695E+01     0.269909014E+01    -0.159017927E+00     0.389805870E-01
      4     0.213643975E+01     0.281979178E+01     0.273305247E+01     0.217395190E+01    -0.173174037E-01    -0.655969452E-01
      5     0.154906570E+01     0.185163874E+01     0.174248583E+01     0.153756369E+01    -0.198302748E+00    -0.268244776E-01
      6     0.826333135E+00     0.125553913E+01     0.121679649E+01     0.863825713E+00    -0.175646453E-01    -0.823143122E-01
      7     0.431580459E+00     0.440811190E+00     0.339068472E+00     0.378747262E+00    -0.350132586E-01    -0.105640363E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.0811
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.901672709E+00     0.000000000E+00     0.000000000E+00
      1     0.208083546E+01     0.000000000E+00     0.000000000E+00     0.215620508E+01     0.000000000E+00     0.000000000E+00
      2     0.284842836E+01     0.393824229E+01     0.369427714E+01     0.274475849E+01     0.483329944E-01    -0.988685652E-01
      3     0.236280712E+01     0.318972178E+01     0.321534844E+01     0.239084307E+01    -0.164444230E+00     0.499195427E-01
      4     0.190991365E+01     0.252200117E+01     0.245068280E+01     0.190288058E+01     0.259152279E-01    -0.765431425E-01
      5     0.153260870E+01     0.164841007E+01     0.154330918E+01     0.142909964E+01    -0.273329703E+00     0.156748911E+00
      6     0.882192615E+00     0.129358086E+01     0.130032722E+01     0.843450372E+00    -0.104376743E+00     0.222604630E-01
      7     0.535737317E+00     0.430378471E+00     0.403311451E+00     0.461469948E+00    -0.179360284E+00     0.294052673E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.0929
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.892825503E+00     0.000000000E+00     0.000000000E+00
      1     0.214496338E+01     0.000000000E+00     0.000000000E+00     0.219418351E+01     0.000000000E+00     0.000000000E+00
      2     0.292352658E+01     0.398240735E+01     0.374262950E+01     0.280270507E+01    -0.473008673E-01    -0.953790273E-01
      3     0.246836037E+01     0.331571934E+01     0.333588321E+01     0.249990920E+01    -0.177262221E+00     0.124303981E-01
      4     0.192965669E+01     0.260527085E+01     0.251631137E+01     0.194555529E+01     0.256200451E-01    -0.170944682E+00
      5     0.150728354E+01     0.167826139E+01     0.153208406E+01     0.141411835E+01    -0.593958949E-01     0.827258604E-01
      6     0.806764862E+00     0.123430308E+01     0.121560743E+01     0.795124362E+00     0.106132839E+00     0.370118485E-01
      7     0.439732337E+00     0.384872115E+00     0.359892055E+00     0.449798504E+00     0.139750007E+00     0.598054860E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.1050
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.868538529E+00     0.000000000E+00     0.000000000E+00
      1     0.211657456E+01     0.000000000E+00     0.000000000E+00     0.213202191E+01     0.000000000E+00     0.000000000E+00
      2     0.292848304E+01     0.393143209E+01     0.367416291E+01     0.277671942E+01     0.519359397E-01    -0.504263627E-01
      3     0.248399562E+01     0.331124332E+01     0.331673200E+01     0.251734755E+01    -0.161576069E+00     0.155743918E-01
      4     0.200166712E+01     0.268706649E+01     0.256695028E+01     0.204903570E+01     0.373583952E-01    -0.115677958E+00
      5     0.143197424E+01     0.173410914E+01     0.161174617E+01     0.154028492E+01    -0.116975230E+00    -0.178529641E+00
      6     0.763318189E+00     0.131968491E+01     0.112784281E+01     0.818368712E+00     0.145216532E+00    -0.203952803E+00
      7     0.348234706E+00     0.392722319E+00     0.222744144E+00     0.386225111E+00     0.100020350E+00    -0.168863148E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.1174
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.912046783E+00     0.000000000E+00     0.000000000E+00
      1     0.223551340E+01     0.000000000E+00     0.000000000E+00     0.228130503E+01     0.000000000E+00     0.000000000E+00
      2     0.302549577E+01     0.407200348E+01     0.387375560E+01     0.294449881E+01     0.567734687E-03    -0.180850537E-01
      3     0.265348650E+01     0.352342984E+01     0.353644164E+01     0.271567747E+01    -0.162220090E+00     0.376984712E-01
      4     0.211823490E+01     0.282262066E+01     0.273106635E+01     0.215848609E+01    -0.241455549E-01    -0.770666744E-01
      5     0.156419833E+01     0.184597362E+01     0.173828676E+01     0.156085045E+01    -0.176916354E+00    -0.537248234E-02
      6     0.834536080E+00     0.127987225E+01     0.123484843E+01     0.869860844E+00    -0.413082570E-04    -0.504830846E-01
      7     0.450974222E+00     0.452400380E+00     0.356119444E+00     0.405177903E+00    -0.110473615E-01    -0.812809163E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.1300
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.866304633E+00     0.000000000E+00     0.000000000E+00
      1     0.198375825E+01     0.000000000E+00     0.000000000E+00     0.203680021E+01     0.000000000E+00     0.000000000E+00
      2     0.276839608E+01     0.382539952E+01     0.353428412E+01     0.262386713E+01    -0.692126753E-01    -0.522970166E-01
      3     0.223312660E+01     0.303394574E+01     0.304808302E+01     0.226802192E+01    -0.149559296E+00     0.515017625E-01
      4     0.194945328E+01     0.249892092E+01     0.238762836E+01     0.197098799E+01    -0.100473405E-01    -0.147040504E+00
      5     0.150347710E+01     0.172045318E+01     0.152906857E+01     0.137602545E+01    -0.129911669E+00     0.185230667E+00
      6     0.940859572E+00     0.131488564E+01     0.129382848E+01     0.920115569E+00    -0.975148393E-01     0.134178807E+00
      7     0.475109307E+00     0.456969326E+00     0.409885949E+00     0.450446684E+00    -0.620282089E-01     0.894628947E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.1429
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999997E+00     0.000000000E+00     0.000000000E+00     0.901527498E+00     0.000000000E+00     0.000000000E+00
      1     0.213202741E+01     0.000000000E+00     0.000000000E+00     0.218868126E+01     0.000000000E+00     0.000000000E+00
      2     0.290690833E+01     0.397505243E+01     0.374544435E+01     0.279725410E+01    -0.219931281E-01    -0.110380243E+00
      3     0.244117584E+01     0.328628728E+01     0.330906770E+01     0.247078443E+01    -0.176829669E+00     0.142829747E-01
      4     0.189291156E+01     0.256766185E+01     0.249483571E+01     0.191404788E+01     0.292659955E-01    -0.162511057E+00
      5     0.149893324E+01     0.164116724E+01     0.150013289E+01     0.139639513E+01    -0.996105137E-01     0.944507083E-01
      6     0.803588711E+00     0.122930074E+01     0.122623265E+01     0.786376803E+00     0.884448682E-01     0.340155980E-01
      7     0.447252942E+00     0.370388310E+00     0.369376823E+00     0.466078770E+00     0.869538556E-01     0.557654914E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      1.1561
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999998E+00     0.000000000E+00     0.000000000E+00     0.903206458E+00     0.000000000E+00     0.000000000E+00
      1     0.221723818E+01     0.000000000E+00     0.000000000E+00     0.224727672E+01     0.000000000E+00     0.000000000E+00
      2     0.299842882E+01     0.403913540E+01     0.383589250E+01     0.289709954E+01    -0.272778678E-01    -0.576114621E-01
      3     0.261255677E+01     0.346869689E+01     0.347285601E+01     0.264086656E+01    -0.177719055E+00     0.103690427E-01
      4     0.202632066E+01     0.273894214E+01     0.265992080E+01     0.206519199E+01    -0.249251709E-01    -0.153987064E+00
      5     0.149298467E+01     0.175081577E+01     0.161565642E+01     0.145846644E+01    -0.835826546E-01    -0.473649125E-01
